"","dates","values"
"548",2000-09-01,5.8
"549",2000-10-01,5.8
"550",2000-11-01,5.7
"551",2000-12-01,5.4
"552",2001-01-01,5.2
"553",2001-02-01,5.2
"554",2001-03-01,5.1
"555",2001-04-01,5.1
"556",2001-05-01,5.3
"557",2001-06-01,5.2
"558",2001-07-01,5.2
"559",2001-08-01,5
"560",2001-09-01,4.9
"561",2001-10-01,4.7
"562",2001-11-01,4.6
"563",2001-12-01,4.9
"564",2002-01-01,5
"565",2002-02-01,5.1
"566",2002-03-01,5.3
"567",2002-04-01,5.3
"568",2002-05-01,5.3
"569",2002-06-01,5.2
"570",2002-07-01,5
"571",2002-08-01,4.8
"572",2002-09-01,4.5
"573",2002-10-01,4.7
"574",2002-11-01,4.7
"575",2002-12-01,4.5
"576",2003-01-01,4.2
"577",2003-02-01,4
"578",2003-03-01,4.1
"579",2003-04-01,4.3
"580",2003-05-01,3.9
"581",2003-06-01,3.6
"582",2003-07-01,3.8
"583",2003-08-01,4.1
"584",2003-09-01,4.1
"585",2003-10-01,4.1
"586",2003-11-01,4.2
"587",2003-12-01,4.2
"588",2004-01-01,4
"589",2004-02-01,3.9
"590",2004-03-01,3.7
"591",2004-04-01,3.8
"592",2004-05-01,4
"593",2004-06-01,4.1
"594",2004-07-01,4
"595",2004-08-01,3.8
"596",2004-09-01,3.8
"597",2004-10-01,3.7
"598",2004-11-01,3.6
"599",2004-12-01,3.5
"600",2005-01-01,3.4
"601",2005-02-01,3.4
"602",2005-03-01,3.5
"603",2005-04-01,3.4
"604",2005-05-01,3.2
"605",2005-06-01,3.1
"606",2005-07-01,3.1
"607",2005-08-01,3.1
"608",2005-09-01,3
"609",2005-10-01,3.2
"610",2005-11-01,3.4
"611",2005-12-01,3.4
"612",2006-01-01,3.4
"613",2006-02-01,3.5
"614",2006-03-01,3.7
"615",2006-04-01,3.9
"616",2006-05-01,4
"617",2006-06-01,4
"618",2006-07-01,4.1
"619",2006-08-01,4
"620",2006-09-01,4
"621",2006-10-01,4
"622",2006-11-01,4
"623",2006-12-01,4
"624",2007-01-01,4.3
"625",2007-02-01,4.3
"626",2007-03-01,4.2
"627",2007-04-01,4.4
"628",2007-05-01,4.5
"629",2007-06-01,4.8
"630",2007-07-01,4.8
"631",2007-08-01,4.7
"632",2007-09-01,4.6
"633",2007-10-01,4.7
"634",2007-11-01,4.6
"635",2007-12-01,4.7
"636",2008-01-01,4.5
"637",2008-02-01,4.4
"638",2008-03-01,4.5
"639",2008-04-01,4.7
"640",2008-05-01,4.9
"641",2008-06-01,5.4
"642",2008-07-01,5.4
"643",2008-08-01,5.1
"644",2008-09-01,5.2
"645",2008-10-01,5.5
"646",2008-11-01,5.1
"647",2008-12-01,4.8
"648",2009-01-01,4.6
"649",2009-02-01,4.5
"650",2009-03-01,4.6
"651",2009-04-01,4.7
"652",2009-05-01,4.5
"653",2009-06-01,4.6
"654",2009-07-01,4.3
"655",2009-08-01,4.1
"656",2009-09-01,3.9
"657",2009-10-01,3.8
"658",2009-11-01,3.7
"659",2009-12-01,3.5
"660",2010-01-01,3.5
"661",2010-02-01,3.4
"662",2010-03-01,3.3
"663",2010-04-01,3.2
"664",2010-05-01,3
"665",2010-06-01,3
"666",2010-07-01,3
"667",2010-08-01,2.9
"668",2010-09-01,2.8
"669",2010-10-01,2.9
"670",2010-11-01,3
"671",2010-12-01,3.4
"672",2011-01-01,3.5
"673",2011-02-01,3.7
"674",2011-03-01,3.8
"675",2011-04-01,3.9
"676",2011-05-01,3.7
"677",2011-06-01,3.6
"678",2011-07-01,3.6
"679",2011-08-01,3.3
"680",2011-09-01,3.2
"681",2011-10-01,3.4
"682",2011-11-01,3.4
"683",2011-12-01,3.3
"684",2012-01-01,3
"685",2012-02-01,2.8
"686",2012-03-01,2.7
"687",2012-04-01,2.6
"688",2012-05-01,2.5
"689",2012-06-01,2.5
"690",2012-07-01,2.3
"691",2012-08-01,2.2
"692",2012-09-01,2.1
"693",2012-10-01,2
"694",2012-11-01,1.8
"695",2012-12-01,1.7
"696",2013-01-01,1.8
"697",2013-02-01,1.9
"698",2013-03-01,1.8
"699",2013-04-01,1.7
"700",2013-05-01,1.6
"701",2013-06-01,1.9
"702",2013-07-01,1.9
"703",2013-08-01,2
"704",2013-09-01,2.1
"705",2013-10-01,2
"706",2013-11-01,1.8
"707",2013-12-01,1.8
"708",2014-01-01,1.8
"709",2014-02-01,1.7
"710",2014-03-01,1.7
"711",2014-04-01,1.6
"712",2014-05-01,1.5
"713",2014-06-01,1.4
"714",2014-07-01,1.4
"715",2014-08-01,1.3
"716",2014-09-01,1.3
"717",2014-10-01,1.2
"718",2014-11-01,1.1
"719",2014-12-01,1.1
"720",2015-01-01,1
"721",2015-02-01,1
"722",2015-03-01,1
"723",2015-04-01,1
"724",2015-05-01,1.1
"725",2015-06-01,1.3
"726",2015-07-01,1.3
"727",2015-08-01,1.3
"728",2015-09-01,1.3
"729",2015-10-01,1.3
"730",2015-11-01,1.2
"731",2015-12-01,1.3
"732",2016-01-01,1.3
"733",2016-02-01,1.3
"734",2016-03-01,1.2
"735",2016-04-01,1.2
"736",2016-05-01,1.2
"737",2016-06-01,1.1
"738",2016-07-01,1.1
"739",2016-08-01,1
"740",2016-09-01,1.1
"741",2016-10-01,1.2
"742",2016-11-01,1.4
"743",2016-12-01,1.3
"744",2017-01-01,1.3
"745",2017-02-01,1.3
"746",2017-03-01,1.3
"747",2017-04-01,1.2
"748",2017-05-01,1.2
"749",2017-06-01,1.1
"750",2017-07-01,1.2
"751",2017-08-01,1.1
"752",2017-09-01,1.1
"753",2017-10-01,1.1
"754",2017-11-01,1
"755",2017-12-01,1
"756",2018-01-01,1.1
"757",2018-02-01,1.3
"758",2018-03-01,1.3
"759",2018-04-01,1.3
"760",2018-05-01,1.3
"761",2018-06-01,1.4
"762",2018-07-01,1.3
"763",2018-08-01,1.3
"764",2018-09-01,1.4
"765",2018-10-01,1.4
"766",2018-11-01,1.4
"767",2018-12-01,1.5
"768",2019-01-01,1.4
"769",2019-02-01,1.3
"770",2019-03-01,1.2
"771",2019-04-01,1.1
"772",2019-05-01,1.1
"773",2019-06-01,1
"774",2019-07-01,0.7
"775",2019-08-01,0.5
"776",2019-09-01,0.6
"777",2019-10-01,0.7
"778",2019-11-01,0.7
"779",2019-12-01,0.8
"780",2020-01-01,0.7
"781",2020-02-01,0.6
"782",2020-03-01,1.3
"783",2020-04-01,1.56
"784",2020-05-01,1.44
"785",2020-06-01,1.14
"786",2020-07-01,0.93
"787",2020-08-01,0.82
"788",2020-09-01,0.78
"789",2020-10-01,0.69
"790",2020-11-01,0.59
"791",2020-12-01,0.49
"792",2021-01-01,0.45
"793",2021-02-01,0.49
"794",2021-03-01,0.51
"795",2021-04-01,0.49
"796",2021-05-01,0.54
"797",2021-06-01,0.49
"798",2021-07-01,0.4
"799",2021-08-01,0.32
"800",2021-09-01,0.43
"801",2021-10-01,0.58
"802",2021-11-01,0.59
"803",2021-12-01,0.59
"804",2022-01-01,0.78
"805",2022-02-01,1.25
"806",2022-03-01,1.55
"807",2022-04-01,2
"808",2022-05-01,2.38
"809",2022-06-01,3.03
"810",2022-07-01,2.83
"811",2022-08-01,2.82
"812",2022-09-01,3.78
"813",2022-10-01,4.31
"814",2022-11-01,4.1
"815",2022-12-01,3.98
"816",2023-01-01,4.01
"817",2023-02-01,4.05
"818",2023-03-01,4.4
"819",2023-04-01,4.44
"820",2023-05-01,4.36
"821",2023-06-01,4.4
"822",2023-07-01,4.46
"823",2023-08-01,4.43
"824",2023-09-01,4.45
"825",2023-10-01,4.6
"826",2023-11-01,4.36
"827",2023-12-01,3.85
"828",2024-01-01,3.85
"829",2024-02-01,4.06
"830",2024-03-01,4.02
"831",2024-04-01,3.96
"832",2024-05-01,3.96
"833",2024-06-01,3.89
"834",2024-07-01,3.78
"835",2024-08-01,3.52
"836",2024-09-01,3.39
"837",2024-10-01,3.33
"838",2024-11-01,3.29
"839",2024-12-01,3.18
"840",2025-01-01,3.48
"841",2025-02-01,3.34
"842",2025-03-01,3.5
"843",2025-04-01,3.35
"844",2025-05-01,3.31
"845",2025-06-01,3.28
"846",2025-07-01,3.29
