"","dates","values"
"429",2008-07-01,4.43
"430",2008-08-01,4.1
"431",2008-09-01,3.96
"432",2008-10-01,3.64
"433",2008-11-01,3.08
"434",2008-12-01,2.83
"435",2009-01-01,3.09
"436",2009-02-01,2.87
"437",2009-03-01,2.82
"438",2009-04-01,3.01
"439",2009-05-01,3.32
"440",2009-06-01,3.16
"441",2009-07-01,3.12
"442",2009-08-01,3.02
"443",2009-09-01,3.01
"444",2009-10-01,3.04
"445",2009-11-01,2.83
"446",2009-12-01,3.06
"447",2010-01-01,2.87
"448",2010-02-01,2.77
"449",2010-03-01,2.78
"450",2010-04-01,2.67
"451",2010-05-01,2.25
"452",2010-06-01,2.16
"453",2010-07-01,2.33
"454",2010-08-01,1.77
"455",2010-09-01,1.91
"456",2010-10-01,2.24
"457",2010-11-01,2.35
"458",2010-12-01,2.59
"459",2011-01-01,2.9
"460",2011-02-01,2.85
"461",2011-03-01,3.12
"462",2011-04-01,3.04
"463",2011-05-01,2.77
"464",2011-06-01,2.67
"465",2011-07-01,2.28
"466",2011-08-01,1.81
"467",2011-09-01,1.63
"468",2011-10-01,1.73
"469",2011-11-01,1.86
"470",2011-12-01,1.38
"471",2012-01-01,1.34
"472",2012-02-01,1.34
"473",2012-03-01,1.36
"474",2012-04-01,1.15
"475",2012-05-01,0.84
"476",2012-06-01,1.13
"477",2012-07-01,0.85
"478",2012-08-01,0.88
"479",2012-09-01,0.96
"480",2012-10-01,1
"481",2012-11-01,0.87
"482",2012-12-01,0.8
"483",2013-01-01,1.14
"484",2013-02-01,0.92
"485",2013-03-01,0.72
"486",2013-04-01,0.72
"487",2013-05-01,0.92
"488",2013-06-01,1.18
"489",2013-07-01,1.16
"490",2013-08-01,1.33
"491",2013-09-01,1.17
"492",2013-10-01,1.11
"493",2013-11-01,1.15
"494",2013-12-01,1.47
"495",2014-01-01,1.09
"496",2014-02-01,1.06
"497",2014-03-01,1.04
"498",2014-04-01,1.02
"499",2014-05-01,0.84
"500",2014-06-01,0.76
"501",2014-07-01,0.69
"502",2014-08-01,0.51
"503",2014-09-01,0.5
"504",2014-10-01,0.45
"505",2014-11-01,0.35
"506",2014-12-01,0.24
"507",2015-01-01,0.09
"508",2015-02-01,0.05
"509",2015-03-01,0.03
"510",2015-04-01,0.14
"511",2015-05-01,0.24
"512",2015-06-01,0.42
"513",2015-07-01,0.29
"514",2015-08-01,0.33
"515",2015-09-01,0.24
"516",2015-10-01,0.15
"517",2015-11-01,0.08
"518",2015-12-01,0.28
"519",2016-01-01,-0.03
"520",2016-02-01,-0.22
"521",2016-03-01,-0.17
"522",2016-04-01,-0.1
"523",2016-05-01,-0.16
"524",2016-06-01,-0.38
"525",2016-07-01,-0.39
"526",2016-08-01,-0.4
"527",2016-09-01,-0.47
"528",2016-10-01,-0.19
"529",2016-11-01,-0.17
"530",2016-12-01,-0.18
"531",2017-01-01,0.04
"532",2017-02-01,-0.25
"533",2017-03-01,-0.07
"534",2017-04-01,-0.06
"535",2017-05-01,-0.09
"536",2017-06-01,0.08
"537",2017-07-01,0.12
"538",2017-08-01,-0.05
"539",2017-09-01,0.04
"540",2017-10-01,-0.02
"541",2017-11-01,0.03
"542",2017-12-01,0.12
"543",2018-01-01,0.34
"544",2018-02-01,0.35
"545",2018-03-01,0.19
"546",2018-04-01,0.26
"547",2018-05-01,0.09
"548",2018-06-01,0.04
"549",2018-07-01,0.09
"550",2018-08-01,0.03
"551",2018-09-01,0.18
"552",2018-10-01,0.08
"553",2018-11-01,0.01
"554",2018-12-01,-0.06
"555",2019-01-01,-0.12
"556",2019-02-01,-0.12
"557",2019-03-01,-0.3
"558",2019-04-01,-0.23
"559",2019-05-01,-0.44
"560",2019-06-01,-0.52
"561",2019-07-01,-0.62
"562",2019-08-01,-0.85
"563",2019-09-01,-0.7
"564",2019-10-01,-0.56
"565",2019-11-01,-0.52
"566",2019-12-01,-0.37
"567",2020-01-01,-0.56
"568",2020-02-01,-0.72
"569",2020-03-01,-0.6
"570",2020-04-01,-0.63
"571",2020-05-01,-0.55
"572",2020-06-01,-0.64
"573",2020-07-01,-0.7
"574",2020-08-01,-0.56
"575",2020-09-01,-0.69
"576",2020-10-01,-0.77
"577",2020-11-01,-0.72
"578",2020-12-01,-0.68
"579",2021-01-01,-0.68
"580",2021-02-01,-0.45
"581",2021-03-01,-0.49
"582",2021-04-01,-0.43
"583",2021-05-01,-0.4
"584",2021-06-01,-0.44
"585",2021-07-01,-0.66
"586",2021-08-01,-0.63
"587",2021-09-01,-0.44
"588",2021-10-01,-0.29
"589",2021-11-01,-0.55
"590",2021-12-01,-0.38
"591",2022-01-01,-0.2
"592",2022-02-01,0.03
"593",2022-03-01,0.5
"594",2022-04-01,0.77
"595",2022-05-01,0.91
"596",2022-06-01,1.23
"597",2022-07-01,0.71
"598",2022-08-01,1.39
"599",2022-09-01,2.03
"600",2022-10-01,2.09
"601",2022-11-01,1.92
"602",2022-12-01,2.48
"603",2023-01-01,2.23
"604",2023-02-01,2.63
"605",2023-03-01,2.34
"606",2023-04-01,2.31
"607",2023-05-01,2.26
"608",2023-06-01,2.45
"609",2023-07-01,2.47
"610",2023-08-01,2.44
"611",2023-09-01,2.78
"612",2023-10-01,2.66
"613",2023-11-01,2.29
"614",2023-12-01,1.92
"615",2024-01-01,2.11
"616",2024-02-01,2.44
"617",2024-03-01,2.26
"618",2024-04-01,2.48
"619",2024-05-01,2.65
"620",2024-06-01,2.39
"621",2024-07-01,2.22
"622",2024-08-01,2.16
"623",2024-09-01,2.04
"624",2024-10-01,2.31
"625",2024-11-01,2.01
"626",2024-12-01,2.27
"627",2025-01-01,2.33
"628",2025-02-01,2.23
"629",2025-03-01,2.48
"630",2025-04-01,2.24
"631",2025-05-01,2.31
"632",2025-06-01,2.37
"633",2025-07-01,2.47
"634",2025-08-01,2.45
"635",2025-09-01,2.49
