"","dates","values"
"373",2003-11-01,4.5
"374",2003-12-01,4.36
"375",2004-01-01,4.35
"376",2004-02-01,4.11
"377",2004-03-01,4.04
"378",2004-04-01,4.27
"379",2004-05-01,4.36
"380",2004-06-01,4.38
"381",2004-07-01,4.28
"382",2004-08-01,4.09
"383",2004-09-01,4.01
"384",2004-10-01,3.89
"385",2004-11-01,3.78
"386",2004-12-01,3.69
"387",2005-01-01,3.54
"388",2005-02-01,3.69
"389",2005-03-01,3.68
"390",2005-04-01,3.41
"391",2005-05-01,3.26
"392",2005-06-01,3.14
"393",2005-07-01,3.17
"394",2005-08-01,3.12
"395",2005-09-01,3.18
"396",2005-10-01,3.43
"397",2005-11-01,3.43
"398",2005-12-01,3.3
"399",2006-01-01,3.51
"400",2006-02-01,3.54
"401",2006-03-01,3.8
"402",2006-04-01,4.04
"403",2006-05-01,3.98
"404",2006-06-01,4.13
"405",2006-07-01,3.96
"406",2006-08-01,3.83
"407",2006-09-01,3.71
"408",2006-10-01,3.82
"409",2006-11-01,3.75
"410",2006-12-01,3.98
"411",2007-01-01,4.13
"412",2007-02-01,3.99
"413",2007-03-01,4.08
"414",2007-04-01,4.25
"415",2007-05-01,4.43
"416",2007-06-01,4.59
"417",2007-07-01,4.4
"418",2007-08-01,4.32
"419",2007-09-01,4.39
"420",2007-10-01,4.26
"421",2007-11-01,4.15
"422",2007-12-01,4.41
"423",2008-01-01,4.02
"424",2008-02-01,4
"425",2008-03-01,4.04
"426",2008-04-01,4.27
"427",2008-05-01,4.5
"428",2008-06-01,4.68
"429",2008-07-01,4.51
"430",2008-08-01,4.21
"431",2008-09-01,4.16
"432",2008-10-01,3.95
"433",2008-11-01,3.4
"434",2008-12-01,3.15
"435",2009-01-01,3.49
"436",2009-02-01,3.31
"437",2009-03-01,3.25
"438",2009-04-01,3.43
"439",2009-05-01,3.76
"440",2009-06-01,3.57
"441",2009-07-01,3.5
"442",2009-08-01,3.36
"443",2009-09-01,3.35
"444",2009-10-01,3.43
"445",2009-11-01,3.23
"446",2009-12-01,3.47
"447",2010-01-01,3.29
"448",2010-02-01,3.21
"449",2010-03-01,3.2
"450",2010-04-01,3.1
"451",2010-05-01,2.71
"452",2010-06-01,2.64
"453",2010-07-01,2.75
"454",2010-08-01,2.13
"455",2010-09-01,2.27
"456",2010-10-01,2.59
"457",2010-11-01,2.75
"458",2010-12-01,3.03
"459",2011-01-01,3.24
"460",2011-02-01,3.19
"461",2011-03-01,3.42
"462",2011-04-01,3.33
"463",2011-05-01,3.08
"464",2011-06-01,3.01
"465",2011-07-01,2.64
"466",2011-08-01,2.19
"467",2011-09-01,1.97
"468",2011-10-01,2.14
"469",2011-11-01,2.31
"470",2011-12-01,1.81
"471",2012-01-01,1.8
"472",2012-02-01,1.78
"473",2012-03-01,1.8
"474",2012-04-01,1.61
"475",2012-05-01,1.22
"476",2012-06-01,1.54
"477",2012-07-01,1.26
"478",2012-08-01,1.28
"479",2012-09-01,1.36
"480",2012-10-01,1.42
"481",2012-11-01,1.29
"482",2012-12-01,1.2
"483",2013-01-01,1.5
"484",2013-02-01,1.33
"485",2013-03-01,1.13
"486",2013-04-01,1.09
"487",2013-05-01,1.33
"488",2013-06-01,1.58
"489",2013-07-01,1.58
"490",2013-08-01,1.75
"491",2013-09-01,1.62
"492",2013-10-01,1.55
"493",2013-11-01,1.61
"494",2013-12-01,1.92
"495",2014-01-01,1.53
"496",2014-02-01,1.48
"497",2014-03-01,1.46
"498",2014-04-01,1.43
"499",2014-05-01,1.24
"500",2014-06-01,1.14
"501",2014-07-01,1.05
"502",2014-08-01,0.81
"503",2014-09-01,0.83
"504",2014-10-01,0.75
"505",2014-11-01,0.62
"506",2014-12-01,0.49
"507",2015-01-01,0.26
"508",2015-02-01,0.24
"509",2015-03-01,0.16
"510",2015-04-01,0.29
"511",2015-05-01,0.45
"512",2015-06-01,0.72
"513",2015-07-01,0.55
"514",2015-08-01,0.59
"515",2015-09-01,0.49
"516",2015-10-01,0.39
"517",2015-11-01,0.36
"518",2015-12-01,0.56
"519",2016-01-01,0.22
"520",2016-02-01,0
"521",2016-03-01,0.03
"522",2016-04-01,0.14
"523",2016-05-01,0.07
"524",2016-06-01,-0.21
"525",2016-07-01,-0.22
"526",2016-08-01,-0.23
"527",2016-09-01,-0.29
"528",2016-10-01,0.03
"529",2016-11-01,0.09
"530",2016-12-01,0.1
"531",2017-01-01,0.34
"532",2017-02-01,0.05
"533",2017-03-01,0.21
"534",2017-04-01,0.22
"535",2017-05-01,0.21
"536",2017-06-01,0.36
"537",2017-07-01,0.42
"538",2017-08-01,0.23
"539",2017-09-01,0.33
"540",2017-10-01,0.28
"541",2017-11-01,0.3
"542",2017-12-01,0.37
"543",2018-01-01,0.59
"544",2018-02-01,0.6
"545",2018-03-01,0.43
"546",2018-04-01,0.5
"547",2018-05-01,0.34
"548",2018-06-01,0.28
"549",2018-07-01,0.33
"550",2018-08-01,0.26
"551",2018-09-01,0.4
"552",2018-10-01,0.3
"553",2018-11-01,0.24
"554",2018-12-01,0.16
"555",2019-01-01,0.06
"556",2019-02-01,0.07
"557",2019-03-01,-0.14
"558",2019-04-01,-0.05
"559",2019-05-01,-0.28
"560",2019-06-01,-0.38
"561",2019-07-01,-0.49
"562",2019-08-01,-0.76
"563",2019-09-01,-0.62
"564",2019-10-01,-0.47
"565",2019-11-01,-0.42
"566",2019-12-01,-0.25
"567",2020-01-01,-0.47
"568",2020-02-01,-0.65
"569",2020-03-01,-0.51
"570",2020-04-01,-0.54
"571",2020-05-01,-0.45
"572",2020-06-01,-0.54
"573",2020-07-01,-0.62
"574",2020-08-01,-0.45
"575",2020-09-01,-0.61
"576",2020-10-01,-0.68
"577",2020-11-01,-0.63
"578",2020-12-01,-0.61
"579",2021-01-01,-0.59
"580",2021-02-01,-0.33
"581",2021-03-01,-0.34
"582",2021-04-01,-0.28
"583",2021-05-01,-0.24
"584",2021-06-01,-0.3
"585",2021-07-01,-0.54
"586",2021-08-01,-0.52
"587",2021-09-01,-0.3
"588",2021-10-01,-0.19
"589",2021-11-01,-0.45
"590",2021-12-01,-0.28
"591",2022-01-01,-0.11
"592",2022-02-01,0.11
"593",2022-03-01,0.55
"594",2022-04-01,0.81
"595",2022-05-01,1.03
"596",2022-06-01,1.38
"597",2022-07-01,0.85
"598",2022-08-01,1.48
"599",2022-09-01,2.1
"600",2022-10-01,2.17
"601",2022-11-01,1.93
"602",2022-12-01,2.51
"603",2023-01-01,2.27
"604",2023-02-01,2.64
"605",2023-03-01,2.34
"606",2023-04-01,2.34
"607",2023-05-01,2.26
"608",2023-06-01,2.43
"609",2023-07-01,2.5
"610",2023-08-01,2.48
"611",2023-09-01,2.84
"612",2023-10-01,2.76
"613",2023-11-01,2.4
"614",2023-12-01,2.01
"615",2024-01-01,2.19
"616",2024-02-01,2.48
"617",2024-03-01,2.3
"618",2024-04-01,2.53
"619",2024-05-01,2.68
"620",2024-06-01,2.45
"621",2024-07-01,2.3
"622",2024-08-01,2.25
"623",2024-09-01,2.16
"624",2024-10-01,2.41
"625",2024-11-01,2.11
"626",2024-12-01,2.38
"627",2025-01-01,2.46
"628",2025-02-01,2.36
"629",2025-03-01,2.67
"630",2025-04-01,2.44
"631",2025-05-01,2.5
"632",2025-06-01,2.56
"633",2025-07-01,2.66
"634",2025-08-01,2.67
"635",2025-09-01,2.69
"636",2025-10-01,2.63
