"","dates","values"
"644",2008-09-01,4.2
"645",2008-10-01,3.9
"646",2008-11-01,3.5
"647",2008-12-01,3.1
"648",2009-01-01,3.1
"649",2009-02-01,3
"650",2009-03-01,3
"651",2009-04-01,3.1
"652",2009-05-01,3.2
"653",2009-06-01,3.3
"654",2009-07-01,3.2
"655",2009-08-01,3.1
"656",2009-09-01,3
"657",2009-10-01,3
"658",2009-11-01,3
"659",2009-12-01,2.9
"660",2010-01-01,3
"661",2010-02-01,2.8
"662",2010-03-01,2.8
"663",2010-04-01,2.7
"664",2010-05-01,2.4
"665",2010-06-01,2.2
"666",2010-07-01,2.3
"667",2010-08-01,2.1
"668",2010-09-01,2
"669",2010-10-01,2.1
"670",2010-11-01,2.3
"671",2010-12-01,2.5
"672",2011-01-01,2.7
"673",2011-02-01,2.9
"674",2011-03-01,3
"675",2011-04-01,3.1
"676",2011-05-01,2.9
"677",2011-06-01,2.7
"678",2011-07-01,2.6
"679",2011-08-01,2.1
"680",2011-09-01,1.7
"681",2011-10-01,1.9
"682",2011-11-01,1.7
"683",2011-12-01,1.7
"684",2012-01-01,1.6
"685",2012-02-01,1.6
"686",2012-03-01,1.6
"687",2012-04-01,1.5
"688",2012-05-01,1.2
"689",2012-06-01,1.2
"690",2012-07-01,1.1
"691",2012-08-01,1.1
"692",2012-09-01,1.2
"693",2012-10-01,1.2
"694",2012-11-01,1.1
"695",2012-12-01,1.1
"696",2013-01-01,1.3
"697",2013-02-01,1.3
"698",2013-03-01,1.1
"699",2013-04-01,1
"700",2013-05-01,1.1
"701",2013-06-01,1.3
"702",2013-07-01,1.3
"703",2013-08-01,1.5
"704",2013-09-01,1.6
"705",2013-10-01,1.5
"706",2013-11-01,1.4
"707",2013-12-01,1.5
"708",2014-01-01,1.5
"709",2014-02-01,1.3
"710",2014-03-01,1.3
"711",2014-04-01,1.3
"712",2014-05-01,1.2
"713",2014-06-01,1.1
"714",2014-07-01,1
"715",2014-08-01,0.9
"716",2014-09-01,0.8
"717",2014-10-01,0.7
"718",2014-11-01,0.7
"719",2014-12-01,0.6
"720",2015-01-01,0.4
"721",2015-02-01,0.3
"722",2015-03-01,0.2
"723",2015-04-01,0.1
"724",2015-05-01,0.5
"725",2015-06-01,0.7
"726",2015-07-01,0.6
"727",2015-08-01,0.5
"728",2015-09-01,0.5
"729",2015-10-01,0.4
"730",2015-11-01,0.4
"731",2015-12-01,0.4
"732",2016-01-01,0.4
"733",2016-02-01,0.1
"734",2016-03-01,0.1
"735",2016-04-01,0.1
"736",2016-05-01,0.1
"737",2016-06-01,-0.1
"738",2016-07-01,-0.2
"739",2016-08-01,-0.2
"740",2016-09-01,-0.2
"741",2016-10-01,-0.1
"742",2016-11-01,0.1
"743",2016-12-01,0.1
"744",2017-01-01,0.1
"745",2017-02-01,0.1
"746",2017-03-01,0.2
"747",2017-04-01,0.1
"748",2017-05-01,0.2
"749",2017-06-01,0.1
"750",2017-07-01,0.3
"751",2017-08-01,0.2
"752",2017-09-01,0.2
"753",2017-10-01,0.3
"754",2017-11-01,0.2
"755",2017-12-01,0.2
"756",2018-01-01,0.4
"757",2018-02-01,0.5
"758",2018-03-01,0.4
"759",2018-04-01,0.4
"760",2018-05-01,0.4
"761",2018-06-01,0.3
"762",2018-07-01,0.2
"763",2018-08-01,0.2
"764",2018-09-01,0.3
"765",2018-10-01,0.3
"766",2018-11-01,0.3
"767",2018-12-01,0.2
"768",2019-01-01,0.2
"769",2019-02-01,0.1
"770",2019-03-01,0
"771",2019-04-01,0
"772",2019-05-01,-0.1
"773",2019-06-01,-0.2
"774",2019-07-01,-0.3
"775",2019-08-01,-0.6
"776",2019-09-01,-0.5
"777",2019-10-01,-0.4
"778",2019-11-01,-0.3
"779",2019-12-01,-0.2
"780",2020-01-01,-0.2
"781",2020-02-01,-0.4
"782",2020-03-01,-0.4
"783",2020-04-01,-0.32
"784",2020-05-01,-0.38
"785",2020-06-01,-0.32
"786",2020-07-01,-0.4
"787",2020-08-01,-0.41
"788",2020-09-01,-0.43
"789",2020-10-01,-0.5
"790",2020-11-01,-0.5
"791",2020-12-01,-0.51
"792",2021-01-01,-0.48
"793",2021-02-01,-0.36
"794",2021-03-01,-0.29
"795",2021-04-01,-0.25
"796",2021-05-01,-0.16
"797",2021-06-01,-0.2
"798",2021-07-01,-0.32
"799",2021-08-01,-0.42
"800",2021-09-01,-0.28
"801",2021-10-01,-0.15
"802",2021-11-01,-0.25
"803",2021-12-01,-0.29
"804",2022-01-01,-0.08
"805",2022-02-01,0.2
"806",2022-03-01,0.32
"807",2022-04-01,0.8
"808",2022-05-01,1
"809",2022-06-01,1.52
"810",2022-07-01,1.17
"811",2022-08-01,1.13
"812",2022-09-01,1.87
"813",2022-10-01,2.28
"814",2022-11-01,2.18
"815",2022-12-01,2.19
"816",2023-01-01,2.34
"817",2023-02-01,2.52
"818",2023-03-01,2.55
"819",2023-04-01,2.53
"820",2023-05-01,2.5
"821",2023-06-01,2.58
"822",2023-07-01,2.67
"823",2023-08-01,2.71
"824",2023-09-01,2.82
"825",2023-10-01,2.96
"826",2023-11-01,2.75
"827",2023-12-01,2.26
"828",2024-01-01,2.32
"829",2024-02-01,2.48
"830",2024-03-01,2.49
"831",2024-04-01,2.58
"832",2024-05-01,2.66
"833",2024-06-01,2.63
"834",2024-07-01,2.58
"835",2024-08-01,2.31
"836",2024-09-01,2.25
"837",2024-10-01,2.29
"838",2024-11-01,2.34
"839",2024-12-01,2.23
"840",2025-01-01,2.52
"841",2025-02-01,2.43
"842",2025-03-01,2.7
"843",2025-04-01,2.47
"844",2025-05-01,2.52
"845",2025-06-01,2.5
"846",2025-07-01,2.59
"847",2025-08-01,2.63
"848",2025-09-01,2.66
