"","dates","values"
"190",2006-10-01,103.1299
"191",2006-11-01,103.6976
"192",2006-12-01,104.6959
"193",2007-01-01,104.0587
"194",2007-02-01,104.5325
"195",2007-03-01,105.2468
"196",2007-04-01,106.1398
"197",2007-05-01,106.1631
"198",2007-06-01,105.7406
"199",2007-07-01,106.3166
"200",2007-08-01,106.0223
"201",2007-09-01,107.0283
"202",2007-10-01,108.0464
"203",2007-11-01,109.5612
"204",2007-12-01,109.5936
"205",2008-01-01,110.1631
"206",2008-02-01,109.8466
"207",2008-03-01,112.5248
"208",2008-04-01,113.6178
"209",2008-05-01,113.0096
"210",2008-06-01,112.7324
"211",2008-07-01,112.8494
"212",2008-08-01,110.6694
"213",2008-09-01,109.0391
"214",2008-10-01,105.7
"215",2008-11-01,104.9748
"216",2008-12-01,110.2526
"217",2009-01-01,110.0406
"218",2009-02-01,108.946
"219",2009-03-01,111.2294
"220",2009-04-01,110.3782
"221",2009-05-01,110.9829
"222",2009-06-01,112.0988
"223",2009-07-01,111.7934
"224",2009-08-01,111.7712
"225",2009-09-01,113.067
"226",2009-10-01,114.3709
"227",2009-11-01,114.1926
"228",2009-12-01,113.1139
"229",2010-01-01,110.9085
"230",2010-02-01,108.1312
"231",2010-03-01,107.3818
"232",2010-04-01,106.0501
"233",2010-05-01,102.75
"234",2010-06-01,100.595
"235",2010-07-01,102.4481
"236",2010-08-01,102.1389
"237",2010-09-01,102.4593
"238",2010-10-01,106.1064
"239",2010-11-01,104.813
"240",2010-12-01,102.5663
"241",2011-01-01,102.3745
"242",2011-02-01,103.4823
"243",2011-03-01,105.2027
"244",2011-04-01,106.9707
"245",2011-05-01,105.9246
"246",2011-06-01,105.9785
"247",2011-07-01,104.9863
"248",2011-08-01,104.7265
"249",2011-09-01,103.6962
"250",2011-10-01,103.9359
"251",2011-11-01,103.4753
"252",2011-12-01,101.6505
"253",2012-01-01,99.7662
"254",2012-02-01,100.5165
"255",2012-03-01,100.659
"256",2012-04-01,100.2557
"257",2012-05-01,98.798
"258",2012-06-01,97.916
"259",2012-07-01,96.0861
"260",2012-08-01,95.979
"261",2012-09-01,98.0225
"262",2012-10-01,98.6204
"263",2012-11-01,98.0237
"264",2012-12-01,99.4679
"265",2013-01-01,101.1001
"266",2013-02-01,102.2931
"267",2013-03-01,100.7856
"268",2013-04-01,100.9187
"269",2013-05-01,100.991
"270",2013-06-01,102.0896
"271",2013-07-01,102.013
"272",2013-08-01,102.7452
"273",2013-09-01,102.4937
"274",2013-10-01,103.4309
"275",2013-11-01,103.1115
"276",2013-12-01,104.2391
"277",2014-01-01,103.8036
"278",2014-02-01,103.9413
"279",2014-03-01,105.0198
"280",2014-04-01,104.8773
"281",2014-05-01,104.2118
"282",2014-06-01,103.3431
"283",2014-07-01,102.899
"284",2014-08-01,102.1791
"285",2014-09-01,100.5258
"286",2014-10-01,99.6893
"287",2014-11-01,99.458
"288",2014-12-01,99.4337
"289",2015-01-01,95.503
"290",2015-02-01,93.561
"291",2015-03-01,90.8632
"292",2015-04-01,89.9749
"293",2015-05-01,91.7292
"294",2015-06-01,92.45
"295",2015-07-01,91.4713
"296",2015-08-01,93.0973
"297",2015-09-01,93.9735
"298",2015-10-01,93.8312
"299",2015-11-01,91.2611
"300",2015-12-01,92.6282
"301",2016-01-01,93.7636
"302",2016-02-01,94.9661
"303",2016-03-01,94.3628
"304",2016-04-01,95.2228
"305",2016-05-01,95.3933
"306",2016-06-01,95.1009
"307",2016-07-01,95.3628
"308",2016-08-01,95.7742
"309",2016-09-01,95.9111
"310",2016-10-01,96.0695
"311",2016-11-01,95.3631
"312",2016-12-01,94.394
"313",2017-01-01,94.6252
"314",2017-02-01,94.1701
"315",2017-03-01,94.7204
"316",2017-04-01,94.4586
"317",2017-05-01,96.3127
"318",2017-06-01,97.1461
"319",2017-07-01,98.4799
"320",2017-08-01,100.0477
"321",2017-09-01,100.0394
"322",2017-10-01,99.632
"323",2017-11-01,99.5653
"324",2017-12-01,99.887
"325",2018-01-01,100.6132
"326",2018-02-01,100.8524
"327",2018-03-01,101.001
"328",2018-04-01,100.7295
"329",2018-05-01,99.2966
"330",2018-06-01,99.0179
"331",2018-07-01,100.1502
"332",2018-08-01,99.833
"333",2018-09-01,100.2761
"334",2018-10-01,99.6538
"335",2018-11-01,99.0893
"336",2018-12-01,99.2121
"337",2019-01-01,98.6927
"338",2019-02-01,98.2642
"339",2019-03-01,97.7388
"340",2019-04-01,97.5612
"341",2019-05-01,98.1202
"342",2019-06-01,98.6426
"343",2019-07-01,98.2219
"344",2019-08-01,98.7967
"345",2019-09-01,98.0496
"346",2019-10-01,97.9847
"347",2019-11-01,97.3945
"348",2019-12-01,97.385
"349",2020-01-01,96.9061
"350",2020-02-01,96.2607
"351",2020-03-01,98.8075
"352",2020-04-01,98.0679
"353",2020-05-01,98.2633
"354",2020-06-01,99.7118
"355",2020-07-01,100.4541
"356",2020-08-01,101.6184
"357",2020-09-01,101.5696
"358",2020-10-01,101.2864
"359",2020-11-01,100.5962
"360",2020-12-01,101.8493
"361",2021-01-01,101.3856
"362",2021-02-01,100.7401
"363",2021-03-01,100.4168
"364",2021-04-01,100.684
"365",2021-05-01,100.9037
"366",2021-06-01,100.3242
"367",2021-07-01,99.7689
"368",2021-08-01,99.4273
"369",2021-09-01,99.4811
"370",2021-10-01,98.4721
"371",2021-11-01,97.5674
"372",2021-12-01,97.031
"373",2022-01-01,96.5746
"374",2022-02-01,96.812
"375",2022-03-01,95.7902
"376",2022-04-01,95.0358
"377",2022-05-01,95.3937
"378",2022-06-01,95.6961
"379",2022-07-01,93.8674
"380",2022-08-01,93.3645
"381",2022-09-01,93.8767
"382",2022-10-01,94.5398
"383",2022-11-01,95.7308
"384",2022-12-01,96.7725
"385",2023-01-01,97.0686
"386",2023-02-01,97.0469
"387",2023-03-01,97.2663
"388",2023-04-01,98.3664
"389",2023-05-01,97.9589
"390",2023-06-01,98.1775
"391",2023-07-01,99.1795
"392",2023-08-01,99.0443
"393",2023-09-01,98.5282
"394",2023-10-01,97.9947
"395",2023-11-01,98.7115
"396",2023-12-01,98.1933
"397",2024-01-01,98.409
"398",2024-02-01,98.1462
"399",2024-03-01,98.7749
"400",2024-04-01,98.5905
"401",2024-05-01,98.9016
"402",2024-06-01,98.4751
"403",2024-07-01,99.0332
"404",2024-08-01,99.0245
"405",2024-09-01,98.8033
"406",2024-10-01,98.2123
"407",2024-11-01,97.5429
"408",2024-12-01,96.9173
"409",2025-01-01,96.6683
"410",2025-02-01,96.3151
"411",2025-03-01,98.2561
"412",2025-04-01,100.4978
"413",2025-05-01,100.1428
"414",2025-06-01,101.2571
"415",2025-07-01,102.3188
"416",2025-08-01,102.1978
"417",2025-09-01,102.4209
"418",2025-10-01,102.0972
