"","dates","values"
"100",1999-04-01,97.3117
"101",1999-05-01,96.7085
"102",1999-06-01,94.9367
"103",1999-07-01,94.9685
"104",1999-08-01,96.4194
"105",1999-09-01,95.3573
"106",1999-10-01,96.5773
"107",1999-11-01,94.2512
"108",1999-12-01,92.4919
"109",2000-01-01,92.6096
"110",2000-02-01,91.199
"111",2000-03-01,89.7494
"112",2000-04-01,88.4443
"113",2000-05-01,86.743
"114",2000-06-01,89.919
"115",2000-07-01,89.3177
"116",2000-08-01,86.8581
"117",2000-09-01,85.0952
"118",2000-10-01,84.0548
"119",2000-11-01,84.6984
"120",2000-12-01,87.7013
"121",2001-01-01,91.2025
"122",2001-02-01,90.4178
"123",2001-03-01,90.6004
"124",2001-04-01,90.0886
"125",2001-05-01,88.4112
"126",2001-06-01,87.098
"127",2001-07-01,88.1093
"128",2001-08-01,90.9702
"129",2001-09-01,91.8064
"130",2001-10-01,91.8533
"131",2001-11-01,90.3055
"132",2001-12-01,90.7408
"133",2002-01-01,90.4022
"134",2002-02-01,89.5825
"135",2002-03-01,89.8045
"136",2002-04-01,90.1896
"137",2002-05-01,92.31
"138",2002-06-01,95.1228
"139",2002-07-01,97.1587
"140",2002-08-01,96.5897
"141",2002-09-01,96.8263
"142",2002-10-01,97.2636
"143",2002-11-01,98.1032
"144",2002-12-01,99.1991
"145",2003-01-01,102.0228
"146",2003-02-01,103.4335
"147",2003-03-01,104.1357
"148",2003-04-01,104.3473
"149",2003-05-01,108.3902
"150",2003-06-01,108.7502
"151",2003-07-01,107.1444
"152",2003-08-01,105.8899
"153",2003-09-01,105.8528
"154",2003-10-01,108.0393
"155",2003-11-01,108.0566
"156",2003-12-01,111.31
"157",2004-01-01,112.5754
"158",2004-02-01,112.4731
"159",2004-03-01,110.2252
"160",2004-04-01,108.4071
"161",2004-05-01,109.5722
"162",2004-06-01,109.6542
"163",2004-07-01,110.0839
"164",2004-08-01,109.9139
"165",2004-09-01,110.2497
"166",2004-10-01,111.5009
"167",2004-11-01,113.0909
"168",2004-12-01,114.3844
"169",2005-01-01,112.8759
"170",2005-02-01,111.8107
"171",2005-03-01,112.7194
"172",2005-04-01,111.7265
"173",2005-05-01,110.4602
"174",2005-06-01,107.4364
"175",2005-07-01,107.6088
"176",2005-08-01,108.2708
"177",2005-09-01,107.7194
"178",2005-10-01,107.1614
"179",2005-11-01,106.1882
"180",2005-12-01,106.2119
"181",2006-01-01,106.9207
"182",2006-02-01,105.9084
"183",2006-03-01,106.7765
"184",2006-04-01,107.9862
"185",2006-05-01,109.8621
"186",2006-06-01,110.4756
"187",2006-07-01,110.6146
"188",2006-08-01,110.5739
"189",2006-09-01,110.3708
"190",2006-10-01,109.6604
"191",2006-11-01,110.3675
"192",2006-12-01,111.5152
"193",2007-01-01,110.6408
"194",2007-02-01,110.9945
"195",2007-03-01,111.8595
"196",2007-04-01,112.6431
"197",2007-05-01,112.3955
"198",2007-06-01,111.8605
"199",2007-07-01,112.5305
"200",2007-08-01,112.4966
"201",2007-09-01,113.4979
"202",2007-10-01,114.3109
"203",2007-11-01,116.1441
"204",2007-12-01,115.9604
"205",2008-01-01,116.5849
"206",2008-02-01,116.3889
"207",2008-03-01,119.808
"208",2008-04-01,121.105
"209",2008-05-01,120.3069
"210",2008-06-01,120.0947
"211",2008-07-01,120.3496
"212",2008-08-01,117.4956
"213",2008-09-01,116.0915
"214",2008-10-01,113.4588
"215",2008-11-01,112.771
"216",2008-12-01,118.7737
"217",2009-01-01,118.7735
"218",2009-02-01,117.8272
"219",2009-03-01,120.3811
"220",2009-04-01,119.1431
"221",2009-05-01,119.6723
"222",2009-06-01,120.8922
"223",2009-07-01,120.7475
"224",2009-08-01,120.8572
"225",2009-09-01,122.2623
"226",2009-10-01,123.2757
"227",2009-11-01,123.2176
"228",2009-12-01,121.9534
"229",2010-01-01,119.2916
"230",2010-02-01,116.2625
"231",2010-03-01,115.0965
"232",2010-04-01,113.3191
"233",2010-05-01,109.6327
"234",2010-06-01,107.4008
"235",2010-07-01,109.7656
"236",2010-08-01,109.4831
"237",2010-09-01,109.8911
"238",2010-10-01,113.8754
"239",2010-11-01,112.5562
"240",2010-12-01,110.0115
"241",2011-01-01,110.0373
"242",2011-02-01,111.4349
"243",2011-03-01,113.24
"244",2011-04-01,115.0309
"245",2011-05-01,114.1508
"246",2011-06-01,114.308
"247",2011-07-01,113.2407
"248",2011-08-01,113.6691
"249",2011-09-01,112.7626
"250",2011-10-01,113.3105
"251",2011-11-01,112.7571
"252",2011-12-01,110.9092
"253",2012-01-01,108.5538
"254",2012-02-01,109.0186
"255",2012-03-01,109.2575
"256",2012-04-01,109.0531
"257",2012-05-01,107.7972
"258",2012-06-01,107.0964
"259",2012-07-01,104.9516
"260",2012-08-01,104.9518
"261",2012-09-01,107.3205
"262",2012-10-01,107.9208
"263",2012-11-01,107.3458
"264",2012-12-01,108.9321
"265",2013-01-01,110.4514
"266",2013-02-01,111.5799
"267",2013-03-01,109.7771
"268",2013-04-01,109.957
"269",2013-05-01,110.1466
"270",2013-06-01,112.221
"271",2013-07-01,112.2101
"272",2013-08-01,113.6792
"273",2013-09-01,113.5977
"274",2013-10-01,114.5487
"275",2013-11-01,114.3893
"276",2013-12-01,115.9175
"277",2014-01-01,115.9313
"278",2014-02-01,116.3877
"279",2014-03-01,117.6026
"280",2014-04-01,117.2102
"281",2014-05-01,116.2453
"282",2014-06-01,115.3088
"283",2014-07-01,114.8091
"284",2014-08-01,114.1885
"285",2014-09-01,112.4284
"286",2014-10-01,111.8288
"287",2014-11-01,111.8938
"288",2014-12-01,112.807
"289",2015-01-01,108.5029
"290",2015-02-01,106.717
"291",2015-03-01,103.5113
"292",2015-04-01,102.1618
"293",2015-05-01,104.3316
"294",2015-06-01,105.5782
"295",2015-07-01,104.6157
"296",2015-08-01,107.4802
"297",2015-09-01,109.0771
"298",2015-10-01,108.5319
"299",2015-11-01,105.3735
"300",2015-12-01,107.4222
"301",2016-01-01,109.2304
"302",2016-02-01,110.727
"303",2016-03-01,109.5339
"304",2016-04-01,110.3271
"305",2016-05-01,110.6811
"306",2016-06-01,110.1944
"307",2016-07-01,109.993
"308",2016-08-01,110.5431
"309",2016-09-01,110.7718
"310",2016-10-01,110.5618
"311",2016-11-01,110.002
"312",2016-12-01,108.7835
"313",2017-01-01,109.2083
"314",2017-02-01,108.4311
"315",2017-03-01,108.8568
"316",2017-04-01,108.4983
"317",2017-05-01,110.8032
"318",2017-06-01,111.8358
"319",2017-07-01,113.7325
"320",2017-08-01,115.6427
"321",2017-09-01,115.6827
"322",2017-10-01,115.3917
"323",2017-11-01,115.5536
"324",2017-12-01,115.9073
"325",2018-01-01,116.8716
"326",2018-02-01,117.3994
"327",2018-03-01,117.6432
"328",2018-04-01,117.7134
"329",2018-05-01,116.2901
"330",2018-06-01,116.1806
"331",2018-07-01,117.4427
"332",2018-08-01,117.8651
"333",2018-09-01,119.1401
"334",2018-10-01,117.8442
"335",2018-11-01,116.8139
"336",2018-12-01,116.9855
"337",2019-01-01,116.3577
"338",2019-02-01,115.6678
"339",2019-03-01,115.1931
"340",2019-04-01,115.0161
"341",2019-05-01,115.7473
"342",2019-06-01,116.2233
"343",2019-07-01,115.3639
"344",2019-08-01,116.2301
"345",2019-09-01,115.2852
"346",2019-10-01,115.2845
"347",2019-11-01,114.6793
"348",2019-12-01,114.7131
"349",2020-01-01,114.1873
"350",2020-02-01,113.5242
"351",2020-03-01,117.6723
"352",2020-04-01,117.3171
"353",2020-05-01,117.3705
"354",2020-06-01,118.9609
"355",2020-07-01,120.1886
"356",2020-08-01,122.2979
"357",2020-09-01,122.2536
"358",2020-10-01,122.1538
"359",2020-11-01,121.3688
"360",2020-12-01,122.7483
"361",2021-01-01,122.1947
"362",2021-02-01,121.33
"363",2021-03-01,121.0822
"364",2021-04-01,121.7348
"365",2021-05-01,122.0911
"366",2021-06-01,121.3216
"367",2021-07-01,120.616
"368",2021-08-01,120.1636
"369",2021-09-01,120.1468
"370",2021-10-01,119.1928
"371",2021-11-01,118.4422
"372",2021-12-01,118.5902
"373",2022-01-01,118.1532
"374",2022-02-01,118.4828
"375",2022-03-01,117.8799
"376",2022-04-01,115.9624
"377",2022-05-01,115.8071
"378",2022-06-01,116.0933
"379",2022-07-01,114.0971
"380",2022-08-01,113.5971
"381",2022-09-01,113.9225
"382",2022-10-01,114.8379
"383",2022-11-01,116.6172
"384",2022-12-01,118.5627
"385",2023-01-01,119.187
"386",2023-02-01,119.3051
"387",2023-03-01,119.7364
"388",2023-04-01,121.499
"389",2023-05-01,120.9401
"390",2023-06-01,121.7662
"391",2023-07-01,123.7298
"392",2023-08-01,123.7453
"393",2023-09-01,122.9806
"394",2023-10-01,122.5326
"395",2023-11-01,123.3949
"396",2023-12-01,123.1816
"397",2024-01-01,123.5976
"398",2024-02-01,123.3272
"399",2024-03-01,124.2386
"400",2024-04-01,124.0035
"401",2024-05-01,124.3697
"402",2024-06-01,124.0003
"403",2024-07-01,124.7847
"404",2024-08-01,125.2293
"405",2024-09-01,125.1989
"406",2024-10-01,124.4246
"407",2024-11-01,123.5253
"408",2024-12-01,122.7322
"409",2025-01-01,122.3231
"410",2025-02-01,121.8016
"411",2025-03-01,124.4981
"412",2025-04-01,127.6694
"413",2025-05-01,126.9767
"414",2025-06-01,128.4949
"415",2025-07-01,129.9133
