"","dates","values"
"308",1998-06-01,4.16
"309",1998-07-01,4.16
"310",1998-08-01,3.66
"311",1998-09-01,3.56
"312",1998-10-01,3.49
"313",1998-11-01,3.39
"314",1998-12-01,3.25
"315",1999-01-01,3
"316",1999-02-01,3.29
"317",1999-03-01,3.1
"318",1999-04-01,2.9
"319",1999-05-01,3.05
"320",1999-06-01,3.57
"321",1999-07-01,3.81
"322",1999-08-01,3.97
"323",1999-09-01,4.14
"324",1999-10-01,4.39
"325",1999-11-01,4.43
"326",1999-12-01,4.59
"327",2000-01-01,4.84
"328",2000-02-01,4.83
"329",2000-03-01,4.71
"330",2000-04-01,4.87
"331",2000-05-01,5.1
"332",2000-06-01,5.04
"333",2000-07-01,5.19
"334",2000-08-01,5.31
"335",2000-09-01,5.14
"336",2000-10-01,5.13
"337",2000-11-01,4.88
"338",2000-12-01,4.53
"339",2001-01-01,4.45
"340",2001-02-01,4.39
"341",2001-03-01,4.25
"342",2001-04-01,4.63
"343",2001-05-01,4.53
"344",2001-06-01,4.38
"345",2001-07-01,4.22
"346",2001-08-01,4.02
"347",2001-09-01,3.71
"348",2001-10-01,3.42
"349",2001-11-01,3.71
"350",2001-12-01,4.03
"351",2002-01-01,4.31
"352",2002-02-01,4.2
"353",2002-03-01,4.6
"354",2002-04-01,4.39
"355",2002-05-01,4.5
"356",2002-06-01,4.24
"357",2002-07-01,3.95
"358",2002-08-01,3.72
"359",2002-09-01,3.38
"360",2002-10-01,3.46
"361",2002-11-01,3.42
"362",2002-12-01,3.05
"363",2003-01-01,2.88
"364",2003-02-01,2.64
"365",2003-03-01,2.78
"366",2003-04-01,2.82
"367",2003-05-01,2.38
"368",2003-06-01,2.49
"369",2003-07-01,2.75
"370",2003-08-01,3.03
"371",2003-09-01,2.68
"372",2003-10-01,3.14
"373",2003-11-01,3.23
"374",2003-12-01,3.03
"375",2004-01-01,2.93
"376",2004-02-01,2.63
"377",2004-03-01,2.52
"378",2004-04-01,2.94
"379",2004-05-01,3.03
"380",2004-06-01,3.15
"381",2004-07-01,3.05
"382",2004-08-01,2.86
"383",2004-09-01,2.89
"384",2004-10-01,2.77
"385",2004-11-01,2.64
"386",2004-12-01,2.76
"387",2005-01-01,2.65
"388",2005-02-01,2.8
"389",2005-03-01,2.78
"390",2005-04-01,2.47
"391",2005-05-01,2.38
"392",2005-06-01,2.19
"393",2005-07-01,2.42
"394",2005-08-01,2.38
"395",2005-09-01,2.53
"396",2005-10-01,2.79
"397",2005-11-01,2.91
"398",2005-12-01,2.95
"399",2006-01-01,3.1
"400",2006-02-01,3.16
"401",2006-03-01,3.43
"402",2006-04-01,3.59
"403",2006-05-01,3.52
"404",2006-06-01,3.72
"405",2006-07-01,3.62
"406",2006-08-01,3.56
"407",2006-09-01,3.55
"408",2006-10-01,3.71
"409",2006-11-01,3.65
"410",2006-12-01,3.9
"411",2007-01-01,4
"412",2007-02-01,3.87
"413",2007-03-01,4.01
"414",2007-04-01,4.17
"415",2007-05-01,4.39
"416",2007-06-01,4.5
"417",2007-07-01,4.31
"418",2007-08-01,4.09
"419",2007-09-01,4.13
"420",2007-10-01,4.06
"421",2007-11-01,3.8
"422",2007-12-01,4.11
"423",2008-01-01,3.47
"424",2008-02-01,3.21
"425",2008-03-01,3.56
"426",2008-04-01,3.85
"427",2008-05-01,4.3
"428",2008-06-01,4.58
"429",2008-07-01,4.35
"430",2008-08-01,4.06
"431",2008-09-01,3.53
"432",2008-10-01,2.73
"433",2008-11-01,2.31
"434",2008-12-01,2.04
"435",2009-01-01,1.95
"436",2009-02-01,1.7
"437",2009-03-01,1.66
"438",2009-04-01,1.81
"439",2009-05-01,1.92
"440",2009-06-01,1.88
"441",2009-07-01,1.91
"442",2009-08-01,1.89
"443",2009-09-01,1.81
"444",2009-10-01,1.85
"445",2009-11-01,1.67
"446",2009-12-01,1.79
"447",2010-01-01,1.62
"448",2010-02-01,1.38
"449",2010-03-01,1.42
"450",2010-04-01,1.26
"451",2010-05-01,0.85
"452",2010-06-01,0.83
"453",2010-07-01,1.13
"454",2010-08-01,0.81
"455",2010-09-01,1
"456",2010-10-01,1.26
"457",2010-11-01,1.18
"458",2010-12-01,1.25
"459",2011-01-01,1.82
"460",2011-02-01,1.82
"461",2011-03-01,2.16
"462",2011-04-01,2.18
"463",2011-05-01,1.91
"464",2011-06-01,1.83
"465",2011-07-01,1.46
"466",2011-08-01,0.87
"467",2011-09-01,0.81
"468",2011-10-01,0.8
"469",2011-11-01,0.71
"470",2011-12-01,0.36
"471",2012-01-01,0.36
"472",2012-02-01,0.39
"473",2012-03-01,0.39
"474",2012-04-01,0.23
"475",2012-05-01,0.11
"476",2012-06-01,0.27
"477",2012-07-01,0.03
"478",2012-08-01,0.07
"479",2012-09-01,0.14
"480",2012-10-01,0.15
"481",2012-11-01,0.09
"482",2012-12-01,0.05
"483",2013-01-01,0.41
"484",2013-02-01,0.12
"485",2013-03-01,0
"486",2013-04-01,0.06
"487",2013-05-01,0.14
"488",2013-06-01,0.33
"489",2013-07-01,0.3
"490",2013-08-01,0.39
"491",2013-09-01,0.27
"492",2013-10-01,0.25
"493",2013-11-01,0.24
"494",2013-12-01,0.44
"495",2014-01-01,0.2
"496",2014-02-01,0.23
"497",2014-03-01,0.25
"498",2014-04-01,0.25
"499",2014-05-01,0.13
"500",2014-06-01,0.09
"501",2014-07-01,0.07
"502",2014-08-01,0.01
"503",2014-09-01,-0.05
"504",2014-10-01,-0.04
"505",2014-11-01,-0.04
"506",2014-12-01,-0.1
"507",2015-01-01,-0.16
"508",2015-02-01,-0.23
"509",2015-03-01,-0.21
"510",2015-04-01,-0.17
"511",2015-05-01,-0.18
"512",2015-06-01,-0.16
"513",2015-07-01,-0.19
"514",2015-08-01,-0.15
"515",2015-09-01,-0.2
"516",2015-10-01,-0.29
"517",2015-11-01,-0.38
"518",2015-12-01,-0.26
"519",2016-01-01,-0.44
"520",2016-02-01,-0.55
"521",2016-03-01,-0.49
"522",2016-04-01,-0.48
"523",2016-05-01,-0.51
"524",2016-06-01,-0.65
"525",2016-07-01,-0.64
"526",2016-08-01,-0.64
"527",2016-09-01,-0.72
"528",2016-10-01,-0.59
"529",2016-11-01,-0.7
"530",2016-12-01,-0.76
"531",2017-01-01,-0.62
"532",2017-02-01,-0.86
"533",2017-03-01,-0.66
"534",2017-04-01,-0.65
"535",2017-05-01,-0.68
"536",2017-06-01,-0.51
"537",2017-07-01,-0.56
"538",2017-08-01,-0.66
"539",2017-09-01,-0.63
"540",2017-10-01,-0.66
"541",2017-11-01,-0.59
"542",2017-12-01,-0.5
"543",2018-01-01,-0.35
"544",2018-02-01,-0.37
"545",2018-03-01,-0.45
"546",2018-04-01,-0.41
"547",2018-05-01,-0.54
"548",2018-06-01,-0.54
"549",2018-07-01,-0.48
"550",2018-08-01,-0.51
"551",2018-09-01,-0.4
"552",2018-10-01,-0.51
"553",2018-11-01,-0.53
"554",2018-12-01,-0.56
"555",2019-01-01,-0.51
"556",2019-02-01,-0.49
"557",2019-03-01,-0.59
"558",2019-04-01,-0.56
"559",2019-05-01,-0.69
"560",2019-06-01,-0.75
"561",2019-07-01,-0.79
"562",2019-08-01,-0.95
"563",2019-09-01,-0.82
"564",2019-10-01,-0.69
"565",2019-11-01,-0.66
"566",2019-12-01,-0.58
"567",2020-01-01,-0.68
"568",2020-02-01,-0.79
"569",2020-03-01,-0.71
"570",2020-04-01,-0.73
"571",2020-05-01,-0.65
"572",2020-06-01,-0.73
"573",2020-07-01,-0.77
"574",2020-08-01,-0.68
"575",2020-09-01,-0.76
"576",2020-10-01,-0.86
"577",2020-11-01,-0.79
"578",2020-12-01,-0.77
"579",2021-01-01,-0.78
"580",2021-02-01,-0.66
"581",2021-03-01,-0.72
"582",2021-04-01,-0.7
"583",2021-05-01,-0.68
"584",2021-06-01,-0.68
"585",2021-07-01,-0.82
"586",2021-08-01,-0.78
"587",2021-09-01,-0.71
"588",2021-10-01,-0.58
"589",2021-11-01,-0.79
"590",2021-12-01,-0.62
"591",2022-01-01,-0.5
"592",2022-02-01,-0.32
"593",2022-03-01,0.17
"594",2022-04-01,0.45
"595",2022-05-01,0.55
"596",2022-06-01,0.81
"597",2022-07-01,0.32
"598",2022-08-01,1.2
"599",2022-09-01,1.77
"600",2022-10-01,1.92
"601",2022-11-01,2.01
"602",2022-12-01,2.55
"603",2023-01-01,2.43
"604",2023-02-01,2.92
"605",2023-03-01,2.53
"606",2023-04-01,2.49
"607",2023-05-01,2.53
"608",2023-06-01,2.86
"609",2023-07-01,2.8
"610",2023-08-01,2.7
"611",2023-09-01,2.92
"612",2023-10-01,2.74
"613",2023-11-01,2.48
"614",2023-12-01,2.04
"615",2024-01-01,2.24
"616",2024-02-01,2.7
"617",2024-03-01,2.54
"618",2024-04-01,2.73
"619",2024-05-01,2.88
"620",2024-06-01,2.57
"621",2024-07-01,2.32
"622",2024-08-01,2.15
"623",2024-09-01,1.92
"624",2024-10-01,2.17
"625",2024-11-01,1.88
"626",2024-12-01,2.02
"627",2025-01-01,2.09
"628",2025-02-01,1.97
"629",2025-03-01,2.03
"630",2025-04-01,1.78
"631",2025-05-01,1.85
"632",2025-06-01,1.92
"633",2025-07-01,2.04
