"","dates","values"
"656",2010-03-01,2.8
"657",2010-04-01,2.8
"658",2010-05-01,2.5
"659",2010-06-01,2.3
"660",2010-07-01,2.4
"661",2010-08-01,2.2
"662",2010-09-01,2.1
"663",2010-10-01,2.2
"664",2010-11-01,2.4
"665",2010-12-01,2.6
"666",2011-01-01,2.8
"667",2011-02-01,3
"668",2011-03-01,3.1
"669",2011-04-01,3.2
"670",2011-05-01,3
"671",2011-06-01,2.8
"672",2011-07-01,2.7
"673",2011-08-01,2.3
"674",2011-09-01,1.9
"675",2011-10-01,2
"676",2011-11-01,1.9
"677",2011-12-01,1.9
"678",2012-01-01,1.7
"679",2012-02-01,1.7
"680",2012-03-01,1.7
"681",2012-04-01,1.6
"682",2012-05-01,1.4
"683",2012-06-01,1.3
"684",2012-07-01,1.2
"685",2012-08-01,1.2
"686",2012-09-01,1.3
"687",2012-10-01,1.3
"688",2012-11-01,1.1
"689",2012-12-01,1.1
"690",2013-01-01,1.3
"691",2013-02-01,1.3
"692",2013-03-01,1.2
"693",2013-04-01,1.1
"694",2013-05-01,1.1
"695",2013-06-01,1.3
"696",2013-07-01,1.4
"697",2013-08-01,1.5
"698",2013-09-01,1.6
"699",2013-10-01,1.5
"700",2013-11-01,1.4
"701",2013-12-01,1.5
"702",2014-01-01,1.5
"703",2014-02-01,1.3
"704",2014-03-01,1.3
"705",2014-04-01,1.3
"706",2014-05-01,1.2
"707",2014-06-01,1.1
"708",2014-07-01,1
"709",2014-08-01,0.9
"710",2014-09-01,0.8
"711",2014-10-01,0.7
"712",2014-11-01,0.7
"713",2014-12-01,0.6
"714",2015-01-01,0.4
"715",2015-02-01,0.3
"716",2015-03-01,0.3
"717",2015-04-01,0.2
"718",2015-05-01,0.5
"719",2015-06-01,0.7
"720",2015-07-01,0.6
"721",2015-08-01,0.5
"722",2015-09-01,0.6
"723",2015-10-01,0.5
"724",2015-11-01,0.4
"725",2015-12-01,0.5
"726",2016-01-01,0.4
"727",2016-02-01,0.2
"728",2016-03-01,0.2
"729",2016-04-01,0.2
"730",2016-05-01,0.2
"731",2016-06-01,0
"732",2016-07-01,-0.1
"733",2016-08-01,-0.1
"734",2016-09-01,-0.1
"735",2016-10-01,0
"736",2016-11-01,0.2
"737",2016-12-01,0.2
"738",2017-01-01,0.2
"739",2017-02-01,0.2
"740",2017-03-01,0.3
"741",2017-04-01,0.2
"742",2017-05-01,0.3
"743",2017-06-01,0.2
"744",2017-07-01,0.4
"745",2017-08-01,0.3
"746",2017-09-01,0.3
"747",2017-10-01,0.3
"748",2017-11-01,0.3
"749",2017-12-01,0.3
"750",2018-01-01,0.5
"751",2018-02-01,0.6
"752",2018-03-01,0.5
"753",2018-04-01,0.5
"754",2018-05-01,0.5
"755",2018-06-01,0.4
"756",2018-07-01,0.3
"757",2018-08-01,0.3
"758",2018-09-01,0.4
"759",2018-10-01,0.5
"760",2018-11-01,0.4
"761",2018-12-01,0.3
"762",2019-01-01,0.3
"763",2019-02-01,0.2
"764",2019-03-01,0.2
"765",2019-04-01,0.1
"766",2019-05-01,0.1
"767",2019-06-01,-0.1
"768",2019-07-01,-0.2
"769",2019-08-01,-0.4
"770",2019-09-01,-0.4
"771",2019-10-01,-0.2
"772",2019-11-01,-0.1
"773",2019-12-01,-0.1
"774",2020-01-01,-0.1
"775",2020-02-01,-0.2
"776",2020-03-01,-0.2
"777",2020-04-01,-0.07
"778",2020-05-01,-0.07
"779",2020-06-01,-0.08
"780",2020-07-01,-0.17
"781",2020-08-01,-0.2
"782",2020-09-01,-0.21
"783",2020-10-01,-0.29
"784",2020-11-01,-0.31
"785",2020-12-01,-0.33
"786",2021-01-01,-0.31
"787",2021-02-01,-0.2
"788",2021-03-01,-0.13
"789",2021-04-01,-0.1
"790",2021-05-01,-0.02
"791",2021-06-01,-0.05
"792",2021-07-01,-0.16
"793",2021-08-01,-0.25
"794",2021-09-01,-0.12
"795",2021-10-01,0.01
"796",2021-11-01,-0.07
"797",2021-12-01,-0.1
"798",2022-01-01,0.1
"799",2022-02-01,0.43
"800",2022-03-01,0.6
"801",2022-04-01,1.08
"802",2022-05-01,1.31
"803",2022-06-01,1.86
"804",2022-07-01,1.54
"805",2022-08-01,1.48
"806",2022-09-01,2.26
"807",2022-10-01,2.69
"808",2022-11-01,2.56
"809",2022-12-01,2.53
"810",2023-01-01,2.65
"811",2023-02-01,2.82
"812",2023-03-01,2.89
"813",2023-04-01,2.84
"814",2023-05-01,2.82
"815",2023-06-01,2.88
"816",2023-07-01,2.97
"817",2023-08-01,3.01
"818",2023-09-01,3.11
"819",2023-10-01,3.25
"820",2023-11-01,3.02
"821",2023-12-01,2.52
"822",2024-01-01,2.57
"823",2024-02-01,2.72
"824",2024-03-01,2.73
"825",2024-04-01,2.81
"826",2024-05-01,2.88
"827",2024-06-01,2.86
"828",2024-07-01,2.8
"829",2024-08-01,2.53
"830",2024-09-01,2.46
"831",2024-10-01,2.48
"832",2024-11-01,2.53
"833",2024-12-01,2.41
"834",2025-01-01,2.7
"835",2025-02-01,2.59
"836",2025-03-01,2.85
"837",2025-04-01,2.64
"838",2025-05-01,2.67
"839",2025-06-01,2.63
