"","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,115.39,115.39,114.72,114.72,114.72,114.72,114.75,114.75,114.67,114.67,107.09,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.24,107.24,107.24,107.28,107.21,107.21,107.21,107.21,107.21,107.21,107.21,107.21,96.86,96.86,96.86,96.86,96.83,96.83,96.83,96.82,96.66,96.66,96.66,96.66,96.76,96.76,96.76,96.76,96.79,96.79,96.79,96.67,96.67,88.1,88.1,88.1,88.1
"2012-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.08,113.7,113.77,113.6,113.73,114.28,114.28,114.18,114.18,107.44,107.52,107.52,107.52,107.72,107.72,107.72,107.72,107.36,107.34,107.34,107.29,107.33,107.33,107.33,107.33,107.36,107.36,107.36,107.36,97.03,97.03,97.03,97.03,96.99,96.99,96.99,96.99,97.07,97.07,97.07,97.07,97.04,97.04,97.04,97.04,97.06,97.06,97.06,96.99,96.99,88.21,88.21,88.21,88.21
"2012-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.62,111.4,111.47,111.59,112.06,112.06,112.25,112.25,106.77,106.71,106.71,106.71,106.64,106.64,106.64,106.64,106.6,106.61,106.61,106.57,106.59,106.59,106.59,106.59,106.53,106.53,106.53,106.53,96.76,96.76,96.75,96.75,96.77,96.77,96.77,96.77,96.87,96.87,96.87,96.87,96.84,96.84,96.84,96.84,96.93,96.93,96.93,97.09,97.09,88.37,88.37,88.37,88.37
"2012-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,111.07,111.09,112.18,112.18,112.17,112.17,106.54,106.54,106.54,106.54,107.08,107.08,107.08,107.08,106.95,106.96,106.96,107,107.05,107.05,107.05,107.05,107.01,107,107,107,96.6,96.6,96.6,96.6,96.62,96.62,96.62,96.61,96.63,96.63,96.63,96.63,96.66,96.66,96.66,96.66,96.59,96.59,96.59,96.62,96.62,88.05,88.05,88.05,88.06
"2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.28,109.92,111.5,111.5,111.41,111.41,106.35,106.5,106.5,106.5,106.4,106.4,106.4,106.4,105.95,105.95,105.95,106.01,105.96,105.96,105.96,105.96,105.97,105.96,105.96,105.96,96.2,96.2,96.21,96.21,96.26,96.26,96.26,96.25,96.14,96.14,96.14,96.14,96.09,96.09,96.09,96.09,96.1,96.1,96.1,95.99,95.99,87.43,87.43,87.43,87.43
"2013-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.29,109.14,109.34,109.83,109.83,103.74,103.76,103.76,103.76,102.8,102.8,102.8,102.8,102.3,102.29,102.29,102.2,102.28,102.28,102.28,102.28,102.32,102.32,102.32,102.32,92.46,92.46,92.46,92.46,92.48,92.48,92.48,92.49,92.52,92.52,92.52,92.52,92.56,92.56,92.56,92.56,92.59,92.59,92.59,92.52,92.52,84.27,84.27,84.27,84.27
"2013-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2,111.11,111.18,111.19,106.05,106.24,106.24,106.24,105.52,105.52,105.52,105.52,105.72,105.72,105.72,105.67,105.63,105.63,105.63,105.63,105.56,105.56,105.56,105.56,95.73,95.73,95.71,95.71,95.72,95.72,95.72,95.73,95.81,95.81,95.81,95.81,95.78,95.78,95.78,95.78,95.85,95.85,95.85,96.01,96.01,87.49,87.49,87.49,87.49
"2013-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.91,112.6,112.62,106.89,107.04,107.04,107.04,106.19,106.19,106.19,106.19,106.37,106.38,106.38,106.43,106.07,106.07,106.07,106.07,106.02,106.02,106.02,106.02,95.94,95.94,95.95,95.95,95.95,95.95,95.95,95.94,95.96,95.96,95.96,95.96,95.99,95.99,95.99,95.99,95.91,95.91,95.91,95.95,95.95,87.54,87.54,87.54,87.55
"2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.16,113.4,108.04,108.36,108.36,108.36,107.97,107.97,107.97,107.97,107.97,107.97,107.97,108.07,108.03,108.03,108.03,108.03,108.04,108.04,108.04,108.04,97.82,97.82,97.84,97.84,97.9,97.9,97.9,97.89,97.83,97.83,97.83,97.83,97.85,97.85,97.85,97.85,97.88,97.88,97.88,97.76,97.76,89.24,89.24,89.24,89.24
"2014-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.06,111.2,111.37,111.65,111.66,110.6,110.6,110.6,110.6,110.31,110.29,110.29,110.15,110.29,110.29,110.29,110.29,110.41,110.41,110.41,110.41,99.58,99.58,99.58,99.58,99.57,99.57,99.57,99.59,99.51,99.51,99.51,99.51,99.52,99.52,99.52,99.52,99.55,99.55,99.55,99.52,99.52,90.89,90.89,90.89,90.89
"2014-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.68,109.33,109.75,109.77,108.89,108.89,108.89,108.89,109.06,109.06,109.06,109.02,108.99,108.99,108.99,108.99,109.09,109.09,109.09,109.09,97.95,97.95,97.92,97.92,97.93,97.93,97.93,97.95,98.05,98.05,98.05,98.05,98,98,98,98,98.08,98.08,98.08,98.19,98.19,89.89,89.89,89.89,89.89
"2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.36,108.47,108.47,108.12,108.12,108.12,108.12,108.12,108.15,108.15,108.22,108.43,108.43,108.43,108.43,108.58,108.58,108.58,108.58,97.94,97.94,97.94,97.94,97.96,97.96,97.96,97.95,97.98,97.98,97.98,97.98,98.02,98.02,98.02,98.02,97.94,97.94,97.94,97.96,97.96,89.71,89.71,89.71,89.72
"2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8,109.37,109.49,109.49,109.49,109.49,109.29,109.29,109.29,109.4,109.92,109.92,109.92,109.92,110.16,110.16,110.16,110.16,98.76,98.76,98.79,98.79,98.84,98.84,98.84,98.82,98.83,98.83,98.83,98.83,98.92,98.92,98.92,98.92,98.96,98.96,98.96,98.86,98.86,90.48,90.48,90.48,90.48
"2015-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.98,111.3,111.3,111.1,111.08,109.89,109.85,109.85,109.69,109.3,109.3,109.3,109.3,109.56,109.56,109.56,109.56,98.89,98.89,98.88,98.88,98.86,98.86,98.86,98.89,98.68,98.68,98.68,98.68,98.65,98.65,98.65,98.65,98.69,98.69,98.69,98.68,98.68,90.29,90.29,90.29,90.29
"2015-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.83,110.9,110.47,110.5,109.95,109.95,109.95,109.89,109.35,109.35,109.35,109.35,109.62,109.61,109.61,109.61,98.79,98.79,98.75,98.75,98.75,98.75,98.75,98.78,98.92,98.92,98.92,98.92,98.85,98.85,98.85,98.85,98.91,98.91,98.91,98.97,98.97,90.6,90.6,90.6,90.59
"2015-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.54,110.55,110.56,110.05,110.09,110.09,110.17,110.26,110.26,110.26,110.26,110.44,110.44,110.44,110.44,99.51,99.51,99.51,99.51,99.5,99.5,99.5,99.49,99.56,99.57,99.57,99.57,99.62,99.62,99.62,99.62,99.56,99.56,99.56,99.53,99.53,91.07,91.07,91.07,91.09
"2015-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.24,112.12,111.88,111.88,111.88,112.02,113.02,113.02,113.02,113.02,113.21,113.21,113.21,113.21,101.79,101.79,101.83,101.83,101.77,101.77,101.77,101.73,101.77,101.77,101.77,101.77,101.91,101.91,101.91,101.91,101.92,101.92,101.92,101.89,101.89,93.15,93.15,93.15,93.15
"2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.17,113.73,113.72,113.9,113.69,114.43,114.43,114.43,114.43,114.92,114.92,114.92,114.92,103.91,103.91,103.91,103.91,103.85,103.85,103.85,103.9,103.57,103.57,103.57,103.57,103.55,103.55,103.55,103.55,103.62,103.62,103.62,103.61,103.61,94.71,94.71,94.71,94.71
"2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05,111.95,112.2,112.16,113.05,113.05,113.05,113.05,113.67,113.67,113.67,113.67,102.52,102.52,102.47,102.47,102.46,102.46,102.46,102.5,102.65,102.64,102.64,102.64,102.48,102.48,102.48,102.48,102.51,102.51,102.51,102.54,102.54,93.73,93.73,93.73,93.72
"2016-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.99,111.98,112.1,113.62,113.62,113.62,113.62,114.43,114.43,114.43,114.43,103.43,103.43,103.43,103.43,103.44,103.44,103.44,103.41,103.57,103.57,103.57,103.57,103.66,103.66,103.66,103.66,103.62,103.62,103.62,103.55,103.55,94.72,94.72,94.72,94.74
"2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.92,112.59,113.6,113.6,113.6,113.6,114.71,114.71,114.71,114.71,103.53,103.53,103.59,103.59,103.59,103.59,103.59,103.52,103.58,103.59,103.59,103.59,103.83,103.83,103.83,103.83,103.83,103.83,103.83,103.87,103.87,95.18,95.18,95.18,95.18
"2017-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.49,116.72,116.85,116.58,116.58,117.01,117.01,117.01,117.01,104.86,104.86,104.85,104.85,104.87,104.87,104.87,104.95,104.63,104.63,104.63,104.63,104.46,104.46,104.46,104.46,104.52,104.52,104.52,104.49,104.49,95.56,95.56,95.56,95.55
"2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.89,118.56,118.33,118.31,118.56,118.56,118.56,118.56,106.45,106.45,106.39,106.39,106.5,106.5,106.5,106.56,106.95,106.93,106.93,106.93,106.75,106.75,106.75,106.75,106.8,106.8,106.8,106.84,106.84,97.84,97.84,97.84,97.83
"2017-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.04,118.84,118.84,119.03,119.03,119.03,119.03,107.17,107.17,107.17,107.17,107.27,107.27,107.27,107.23,107.6,107.61,107.61,107.61,107.76,107.76,107.76,107.76,107.69,107.69,107.69,107.6,107.6,98.53,98.53,98.53,98.56
"2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.88,119.14,119.42,119.42,119.42,119.42,107.91,107.91,107.98,107.98,107.95,107.95,107.95,107.85,107.98,107.98,107.98,107.98,108.22,108.22,108.22,108.22,108.23,108.23,108.23,108.32,108.32,99.05,99.05,99.05,99.05
"2018-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.13,121.12,121.07,120.64,120.67,108.92,108.92,108.91,108.91,109.07,109.07,109.07,109.18,108.68,108.68,108.68,108.68,108.45,108.45,108.45,108.45,108.51,108.51,108.51,108.47,108.47,99.49,99.49,99.49,99.46
"2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.69,121.71,121.35,121.36,110,110,109.93,109.93,110.04,110.04,110.04,110.12,110.3,110.27,110.27,110.27,109.98,109.98,109.98,109.98,110.05,110.05,110.05,110.12,110.12,100.94,100.94,100.94,100.93
"2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.63,121.83,121.93,110.77,110.77,110.77,110.77,110.81,110.81,110.81,110.75,111.15,111.17,111.17,111.17,111.34,111.34,111.34,111.34,111.22,111.22,111.22,111.1,111.1,102.05,102.05,102.05,102.09
"2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.98,122.94,111.8,111.8,111.89,111.89,112.14,112.14,112.14,112.01,111.96,111.98,111.98,111.98,112.1,112.1,112.1,112.1,112.12,112.12,112.12,112.22,112.22,102.95,102.95,102.95,102.96
"2019-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.35,113.56,113.59,113.65,113.65,113.78,113.78,113.78,113.93,112.7,112.7,112.7,112.7,112.49,112.49,112.49,112.49,112.34,112.34,112.34,112.29,112.29,103.3,103.3,103.3,103.27
"2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.41,113.3,113.34,113.35,113.36,113.36,113.36,113.46,112.84,112.8,112.8,112.8,112.61,112.61,112.61,112.61,112.5,112.5,112.5,112.57,112.57,103.73,103.73,103.73,103.71
"2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.19,113.21,113.23,113.29,113.29,113.29,113.21,112.86,112.89,112.89,112.89,113.15,113.15,113.15,113.15,112.75,112.75,112.75,112.61,112.61,103.62,103.62,103.62,103.67
"2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.01,112.76,113.02,113.02,113.02,112.86,112.03,112.05,112.05,112.05,112.44,112.44,112.44,112.44,112.28,112.28,112.28,112.41,112.41,103.33,103.33,103.33,103.34
"2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.54,112.49,112.57,112.17,112.37,111.97,111.96,111.96,111.96,111.56,111.56,111.56,111.56,111.03,111.03,111.03,110.97,110.97,100.97,100.97,100.97,100.92
"2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,105.14,104.73,104.85,104.3,104.24,104.24,104.24,103.96,103.96,103.96,103.96,103.81,103.81,103.81,103.9,103.9,95.67,95.67,95.67,95.65
"2020-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.91,108.84,108.76,108.99,109.04,109.04,109.04,109.36,109.36,109.36,109.36,108.77,108.77,108.77,108.6,108.6,99.35,99.35,99.35,99.41
"2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.95,111.47,111.61,111.63,111.63,111.63,112.11,112.11,112.11,112.11,111.74,111.74,111.74,111.89,111.89,102.43,102.43,102.43,102.43
"2021-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.75,110.78,111,111.07,110.9,110.48,110.48,110.48,110.48,109,109,109,108.93,108.93,99.87,99.87,99.87,99.8
"2021-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.31,112.35,112.46,112.23,112.13,112.13,112.13,112.13,110.31,110.31,110.31,110.41,110.41,102.03,102.03,102.03,102.01
"2021-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.93,109.21,109.01,109.5,109.5,109.5,109.5,107.12,107.12,107.12,106.92,106.92,98.65,98.65,98.65,98.72
"2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.8,108.97,109.45,109.45,109.45,109.45,107.54,107.54,107.54,107.71,107.71,99.67,99.67,99.67,99.68
"2022-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.91,111.72,111.79,112.02,112.02,109.88,109.88,109.88,109.81,109.81,100.56,100.56,100.56,100.46
"2022-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.23,110.39,110.63,110.66,108.17,108.17,108.17,108.27,108.27,99.84,99.84,99.84,99.83
"2022-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.65,112.06,112.06,109.23,109.23,109.23,109,109,100.21,100.21,100.21,100.3
"2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.31,109.11,107.77,107.77,107.77,107.97,107.97,99.4,99.4,99.4,99.41
"2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.35,109.58,109.58,109.61,109.09,109.07,99.98,99.98,99.98,99.85
"2023-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.99,109.99,109.29,109.05,109,99.74,99.74,99.74,99.74
"2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.97,109.11,109.1,99.4,99.4,99.4,99.5
"2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.05,106.81,98.03,98.03,98.03,98.05
"2024-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.08,98.14,98.21,98.36,98.2
"2024-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.01,96.16,96.41,96.41
"2024-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.05,95.92,96.05
"2024-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.33,96.54
"2025-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.37
