"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"1997-07",,,,,,,,,,177.8,175.5,175.5,175.4,175.6,175.3,176.4,90.4,90.8,90.7,90.5,90.58,90.54,90.55,90.57,90.57,90.79,90.8,90.81,90.81,90.81,90.81,90.72,90.72,90.76,90.76,90.94,90.83,90.84,90.81,90.81,92.51,92.5,92.5,92.5,92.5,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.55,92.55,92.55,92.47,92.44,92.44,92.44,92.41,92.43,92.43,92.43,92.41,91.85,91.85,91.85,91.85,91.84,91.84,91.84,91.84,91.91,91.91,91.91,91.87,93.347,93.347,93.347,93.347,93.134,93.134,93.134,93.136,93.136,93.136,93.145,93.147,93.126,93.126,93.126,93.126,93.153,93.153,93.153,93.153,94.484,94.484,94.487,94.487,94.523,94.523,94.523,94.507,94.577,94.564,94.564,94.564,94.622,94.625,94.625,94.625,94.649,94.649,94.639,94.639,94.639,95.976,95.967,95.967,95.963
"1997-10",,,,,,,,,,,172.9,173.2,171.2,171.2,171.7,177.3,90.8,90.5,90.5,91,90.99,90.55,90.56,90.66,90.66,90.55,90.55,90.48,90.48,90.61,90.61,90.64,90.64,90.52,90.52,90.4,90.55,90.49,90.49,90.5,91.93,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,92.05,92.05,92.05,92,91.97,91.97,91.97,92.09,92.07,92.07,92.07,92.16,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.64,91.59,91.59,91.59,91.75,93.086,93.086,93.086,93.086,92.87,92.87,92.87,92.873,92.873,92.873,92.859,92.862,92.862,92.862,92.862,92.862,92.867,92.867,92.867,92.867,93.905,93.905,93.908,93.908,93.925,93.925,93.925,93.91,93.844,93.819,93.819,93.819,93.904,93.895,93.895,93.894,93.905,93.905,93.834,93.834,93.834,95.064,95.08,95.08,95.067
"1998-01",,,,,,,,,,,,177,177.7,177.8,178.7,182.6,92.7,92.4,92.4,92.1,91.97,92.1,92.11,92.07,92.07,92.01,92.01,92,92,91.86,91.86,91.94,91.94,92.03,92.03,92.04,92.02,92.04,92.05,92.05,93.78,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.96,93.96,93.96,93.96,93.89,93.89,93.89,93.93,93.92,93.92,93.92,93.89,93.86,93.86,93.86,93.85,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.12,93.12,93.12,93.07,94.467,94.467,94.467,94.467,94.268,94.268,94.268,94.26,94.257,94.257,94.257,94.252,94.286,94.286,94.286,94.286,94.239,94.239,94.239,94.239,95.783,95.783,95.771,95.771,95.689,95.689,95.689,95.741,95.656,95.718,95.718,95.718,95.635,95.632,95.632,95.641,95.622,95.622,95.738,95.738,95.738,97.012,96.977,96.977,96.987
"1998-04",,,,,,,,,,,,,179.7,177.7,178.3,181.3,92.8,92.3,92.3,92.2,92.23,92.61,92.56,92.51,92.51,92.51,92.5,92.45,92.45,92.61,92.61,92.6,92.6,92.58,92.58,92.54,92.54,92.59,92.6,92.6,94.23,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.21,94.09,94.09,94.09,94.19,94.26,94.26,94.26,94.24,94.26,94.26,94.26,94.23,93.75,93.75,93.75,93.75,93.74,93.74,93.74,93.74,93.82,93.82,93.82,93.79,95.28,95.28,95.28,95.28,95.095,95.095,95.095,95.097,95.095,95.095,95.095,95.1,95.092,95.092,95.092,95.092,95.107,95.107,95.107,95.107,96.465,96.465,96.477,96.477,96.512,96.512,96.512,96.49,96.55,96.526,96.526,96.526,96.447,96.456,96.456,96.453,96.424,96.424,96.394,96.394,96.394,97.514,97.556,97.556,97.557
"1998-07",,,,,,,,,,,,,,177.5,178.1,178.6,91.6,92.1,92,91.7,91.77,92.12,92.16,92.21,92.21,92.49,92.5,92.53,92.53,92.6,92.6,92.48,92.48,92.57,92.57,92.67,92.6,92.6,92.59,92.58,94.24,94.16,94.16,94.16,94.16,94.15,94.15,94.15,94.15,94.14,94.14,94.14,94.14,94.26,94.26,94.26,94.14,94.15,94.15,94.15,94.14,94.16,94.16,94.16,94.14,93.51,93.51,93.51,93.51,93.51,93.51,93.51,93.51,93.58,93.58,93.58,93.56,94.993,94.993,94.993,94.993,94.793,94.793,94.793,94.807,94.815,94.815,94.815,94.821,94.792,94.792,94.792,94.792,94.829,94.829,94.829,94.829,96.273,96.273,96.284,96.284,96.311,96.311,96.311,96.301,96.349,96.336,96.336,96.336,96.41,96.406,96.406,96.403,96.422,96.422,96.404,96.404,96.404,97.701,97.692,97.692,97.68
"1998-10",,,,,,,,,,,,,,,175,176.1,90.2,91,91,91.8,91.86,92.53,92.54,92.58,92.58,92.53,92.53,92.52,92.52,92.47,92.47,92.52,92.52,92.35,92.35,92.28,92.36,92.29,92.29,92.3,94.11,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.13,94.13,94.13,94.1,94.02,94.02,94.02,94.09,94.08,94.08,94.08,94.15,94.05,94.05,94.05,94.05,94.05,94.05,94.05,94.05,93.96,93.96,93.96,94.06,95.301,95.301,95.301,95.301,95.114,95.114,95.114,95.105,95.103,95.103,95.103,95.097,95.1,95.1,95.1,95.1,95.094,95.094,95.094,95.094,96.197,96.197,96.184,96.184,96.206,96.206,96.206,96.184,96.162,96.137,96.137,96.137,96.226,96.222,96.222,96.219,96.248,96.248,96.181,96.181,96.181,97.478,97.481,97.481,97.482
"1999-01",,,,,,,,,,,,,,,,,93.4,94.6,94.6,94.2,93.77,93.74,93.75,93.72,93.72,93.82,93.8,93.81,93.81,93.83,93.83,93.95,93.95,93.89,93.89,93.91,93.91,93.94,93.95,93.95,95.88,96.19,96.19,96.19,96.19,96.2,96.2,96.2,96.2,96.21,96.21,96.21,96.21,96.15,96.15,96.15,96.19,96.22,96.22,96.22,96.21,96.18,96.18,96.18,96.18,95.64,95.64,95.64,95.64,95.64,95.64,95.64,95.64,95.59,95.59,95.59,95.56,97.228,97.228,97.228,97.228,97.038,97.038,97.038,97.038,97.038,97.038,97.035,97.038,97.067,97.067,97.067,97.067,97.024,97.024,97.024,97.024,98.679,98.679,98.664,98.664,98.559,98.559,98.559,98.63,98.544,98.615,98.615,98.615,98.52,98.52,98.52,98.535,98.516,98.516,98.625,98.625,98.625,101.246,101.217,101.217,101.24
"1999-04",,,,,,,,,,,,,,,,,,94.6,94,93.8,93.75,94.11,94.04,94,94,93.97,93.95,93.92,93.92,94.17,94.17,94.13,94.13,93.94,93.94,93.91,93.91,94,94,94.01,96.59,96.44,96.44,96.44,96.44,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.43,96.33,96.33,96.33,96.42,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,95.88,95.88,95.88,95.88,95.88,95.88,95.88,95.88,95.95,95.95,95.95,95.94,97.61,97.61,97.61,97.61,97.423,97.423,97.423,97.423,97.423,97.423,97.431,97.434,97.431,97.431,97.431,97.431,97.442,97.442,97.442,97.442,98.839,98.839,98.848,98.848,98.886,98.886,98.886,98.858,98.929,98.901,98.901,98.901,98.846,98.846,98.846,98.837,98.808,98.808,98.781,98.781,98.781,101.625,101.674,101.674,101.67
"1999-07",,,,,,,,,,,,,,,,,,,95.4,94.5,94.61,94.8,94.86,94.93,94.93,95.06,95.11,95.12,95.12,95.31,95.31,95.15,95.15,95.11,95.11,95.14,95.11,95.15,95.14,95.12,97.62,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.46,97.46,97.46,97.46,97.63,97.63,97.63,97.48,97.54,97.54,97.54,97.55,97.54,97.54,97.54,97.55,96.93,96.93,96.93,96.93,96.92,96.92,96.92,96.92,96.96,96.96,96.96,96.97,98.645,98.645,98.645,98.645,98.466,98.466,98.466,98.466,98.466,98.466,98.463,98.466,98.441,98.441,98.441,98.441,98.485,98.485,98.485,98.485,99.932,99.932,99.941,99.941,99.971,99.971,99.971,99.956,99.992,99.977,99.977,99.977,100.063,100.063,100.063,100.054,100.037,100.037,100.022,100.022,100.022,102.935,102.905,102.905,102.86
"1999-10",,,,,,,,,,,,,,,,,,,,94,94.28,94.7,94.7,94.69,94.69,95.54,95.55,95.56,95.56,95.48,95.48,95.57,95.57,95.23,95.23,95.21,95.25,95.08,95.08,95.08,97.15,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.13,97.14,96.98,96.98,96.98,97,97.02,97.02,97.02,97.03,96.33,96.33,96.33,96.33,96.34,96.34,96.34,96.34,96.27,96.27,96.27,96.31,97.871,97.871,97.871,97.871,97.7,97.7,97.7,97.7,97.7,97.7,97.697,97.689,97.687,97.687,97.687,97.687,97.675,97.675,97.675,97.675,98.932,98.932,98.929,98.929,98.966,98.966,98.966,98.938,98.916,98.888,98.888,98.888,98.952,98.952,98.952,98.955,99.02,99.02,98.955,98.955,98.955,101.79,101.8,101.8,101.824
"2000-01",,,,,,,,,,,,,,,,,,,,,95.99,96.03,96.02,95.95,95.95,96.04,96.01,96.02,96.02,96.24,96.24,96.38,96.38,96.17,96.17,96.2,96.21,96.34,96.34,96.34,98.11,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.36,98.37,98.37,98.37,98.37,98.34,98.34,98.34,98.36,98.46,98.46,98.46,98.45,98.43,98.43,98.43,98.43,97.82,97.82,97.82,97.82,97.84,97.84,97.84,97.84,97.8,97.8,97.8,97.78,99.309,99.309,99.309,99.309,99.128,99.128,99.128,99.137,99.126,99.126,99.134,99.134,99.167,99.167,99.167,99.167,99.137,99.137,99.137,99.137,100.917,100.917,100.914,100.914,100.823,100.823,100.823,100.895,100.844,100.916,100.916,100.916,100.807,100.807,100.807,100.81,100.779,100.779,100.889,100.889,100.889,104.04,103.997,103.997,104.005
"2000-04",,,,,,,,,,,,,,,,,,,,,,95.45,95.79,95.64,95.64,95.87,95.81,95.79,95.79,96.23,96.23,96.16,96.16,95.71,95.71,95.69,95.7,95.88,95.88,95.91,97.71,97.51,97.51,97.51,97.51,97.48,97.48,97.48,97.48,97.47,97.47,97.47,97.47,97.45,97.45,97.45,97.48,97.43,97.43,97.43,97.43,97.43,97.43,97.43,97.43,96.85,96.85,96.85,96.85,96.84,96.84,96.84,96.84,96.88,96.88,96.88,96.88,98.433,98.433,98.433,98.433,98.277,98.277,98.277,98.263,98.274,98.274,98.26,98.271,98.249,98.249,98.249,98.249,98.274,98.274,98.274,98.274,99.948,99.948,99.945,99.945,99.974,99.974,99.974,99.946,100.031,100.003,100.003,100.003,99.971,99.971,99.971,99.974,99.945,99.945,99.916,99.916,99.916,102.942,102.979,102.979,103.003
"2000-07",,,,,,,,,,,,,,,,,,,,,,,96.2,95.65,95.65,95.77,95.88,95.88,95.88,96.49,96.49,96.29,96.29,96.06,96.06,96.03,96.03,96.17,96.18,96.13,97.73,97.51,97.51,97.51,97.51,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.62,97.62,97.62,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,96.97,96.97,96.97,96.97,96.97,96.97,96.97,96.97,96.99,96.99,96.99,97,98.478,98.478,98.478,98.478,98.324,98.324,98.324,98.321,98.321,98.321,98.318,98.318,98.307,98.307,98.307,98.307,98.332,98.332,98.332,98.332,100.056,100.056,100.066,100.066,100.099,100.099,100.099,100.084,100.121,100.105,100.105,100.105,100.205,100.205,100.205,100.196,100.166,100.166,100.137,100.137,100.137,103.086,103.057,103.057,103.013
"2000-10",,,,,,,,,,,,,,,,,,,,,,,,96.37,96.37,96.8,96.79,96.79,96.79,98.28,98.28,98.41,98.41,97.62,97.62,97.65,97.64,97.41,97.42,97.44,98.36,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.52,98.52,98.52,98.52,98.49,98.49,98.49,98.54,98.48,98.48,98.48,98.48,98.51,98.51,98.51,98.51,97.92,97.92,97.92,97.92,97.93,97.93,97.93,97.93,97.9,97.9,97.9,97.92,99.444,99.444,99.444,99.444,99.298,99.298,99.298,99.307,99.307,99.307,99.315,99.304,99.304,99.304,99.304,99.304,99.285,99.285,99.285,99.285,100.744,100.744,100.741,100.741,100.77,100.77,100.77,100.741,100.67,100.642,100.642,100.642,100.683,100.683,100.683,100.686,100.776,100.776,100.724,100.724,100.724,103.897,103.934,103.934,103.945
"2001-01",,,,,,,,,,,,,,,,,,,,,,,,,98.25,98.44,98.4,98.3,98.3,98.27,98.27,98.44,98.44,98.33,98.33,98.36,98.39,98.5,98.48,98.46,99.69,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.45,99.46,99.46,99.46,99.46,99.41,99.41,99.41,99.43,99.55,99.55,99.55,99.55,99.54,99.54,99.54,99.54,99.23,99.23,99.23,99.23,99.24,99.24,99.24,99.24,99.23,99.23,99.23,99.22,100.685,100.685,100.685,100.685,100.483,100.483,100.483,100.491,100.483,100.483,100.491,100.483,100.522,100.522,100.522,100.522,100.48,100.48,100.48,100.48,102.386,102.386,102.376,102.376,102.285,102.285,102.285,102.345,102.351,102.414,102.414,102.411,102.302,102.302,102.302,102.311,102.265,102.265,102.376,102.376,102.376,105.126,105.076,105.076,105.084
"2001-04",,,,,,,,,,,,,,,,,,,,,,,,,,98.1,98.32,98.26,98.26,98.26,98.26,98.16,98.16,97.76,97.76,97.79,97.82,98.01,97.95,98.01,99.62,99.29,99.29,99.29,99.29,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.28,99.28,99.28,99.21,99,99,99,99,99.01,99.01,99.01,99.01,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.74,98.75,98.75,98.75,98.75,100.328,100.328,100.328,100.328,100.131,100.131,100.131,100.106,100.131,100.131,100.106,100.131,100.092,100.092,100.092,100.092,100.14,100.14,100.14,100.14,101.979,101.979,101.97,101.97,101.998,101.998,101.998,101.97,102.041,102.016,102.016,102.013,102.029,102.029,102.029,102.026,101.992,101.992,101.964,101.964,101.964,104.607,104.65,104.65,104.647
"2001-07",,,,,,,,,,,,,,,,,,,,,,,,,,,97.49,97.69,97.69,98.13,98.13,97.88,97.88,97.79,97.79,97.62,97.66,97.84,97.86,97.79,99.57,99.34,99.34,99.34,99.34,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.42,99.42,99.42,99.39,99.38,99.38,99.38,99.38,99.37,99.37,99.37,99.37,99.08,99.08,99.08,99.08,99.07,99.07,99.07,99.07,99.08,99.08,99.08,99.08,100.8,100.8,100.8,100.8,100.6,100.6,100.6,100.607,100.6,100.6,100.607,100.6,100.594,100.594,100.594,100.594,100.608,100.608,100.608,100.608,102.375,102.375,102.39,102.39,102.412,102.412,102.412,102.396,102.43,102.417,102.417,102.414,102.502,102.502,102.502,102.499,102.455,102.455,102.414,102.414,102.414,105.027,104.99,104.99,104.96
"2001-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91,98.91,98.85,98.85,99.04,99.04,100.23,100.23,100.32,100.23,99.86,99.9,99.94,101.41,102.15,102.15,102.15,102.15,102.19,102.19,102.19,102.19,102.19,102.19,102.19,102.19,102.12,102.12,102.12,102.19,102.3,102.3,102.3,102.3,102.31,102.31,102.31,102.31,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.07,102.07,102.07,102.08,103.604,103.604,103.604,103.604,103.435,103.435,103.435,103.444,103.435,103.435,103.444,103.435,103.441,103.441,103.441,103.441,103.422,103.422,103.422,103.422,104.933,104.933,104.937,104.937,104.978,104.978,104.978,104.962,104.851,104.825,104.825,104.835,104.84,104.84,104.84,104.837,104.961,104.961,104.919,104.919,104.919,107.892,107.935,107.935,107.961
"2002-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.12,100.05,100.13,100.26,100.26,100.58,100.58,100.68,100.75,100.7,100.68,100.64,102.38,102.23,102.23,102.23,102.23,101.96,101.96,101.96,101.96,101.94,101.94,101.94,101.94,101.87,101.87,101.87,101.91,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,103.049,103.049,103.049,103.049,102.856,102.856,102.856,102.867,102.856,102.856,102.867,102.856,102.89,102.89,102.89,102.89,102.859,102.859,102.859,102.859,104.687,104.687,104.7,104.7,104.591,104.591,104.591,104.655,104.673,104.737,104.737,104.737,104.639,104.639,104.639,104.639,104.573,104.573,104.679,104.679,104.679,107.597,107.546,107.546,107.557
"2002-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.12,100.98,101.03,101.03,101.17,101.17,101.27,101.31,101.21,101.07,101.12,102.88,102.76,102.76,102.76,102.76,102.64,102.64,102.64,102.64,102.6,102.6,102.6,102.6,102.76,102.76,102.76,102.62,102.38,102.38,102.38,102.38,102.36,102.36,102.36,102.36,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.03,102.03,102.03,102.03,103.416,103.416,103.416,103.416,103.218,103.218,103.218,103.184,103.218,103.218,103.184,103.218,103.184,103.184,103.184,103.184,103.244,103.244,103.244,103.244,104.94,104.94,104.914,104.914,104.952,104.952,104.952,104.926,104.973,104.948,104.948,104.948,104.989,104.989,104.989,104.989,104.962,104.962,104.914,104.914,104.914,107.711,107.741,107.741,107.752
"2002-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.72,100.96,100.96,101.55,101.55,101.15,101.24,101.14,101.24,101.12,102.88,102.72,102.72,102.72,102.72,102.65,102.65,102.65,102.65,102.7,102.7,102.7,102.7,102.66,102.66,102.66,102.72,102.82,102.82,102.82,102.82,102.83,102.83,102.83,102.83,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,104.173,104.173,104.173,104.173,103.981,103.981,103.981,103.992,103.981,103.981,103.992,103.981,103.981,103.981,103.981,103.981,103.984,103.984,103.984,103.984,105.587,105.587,105.6,105.6,105.632,105.632,105.632,105.607,105.642,105.616,105.616,105.616,105.706,105.706,105.706,105.706,105.667,105.667,105.631,105.631,105.631,108.466,108.428,108.428,108.41
"2002-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.54,100.54,101.12,101.12,101.34,101.12,102.38,102.43,102.54,103.68,104.56,104.56,104.56,104.56,104.55,104.55,104.55,104.55,104.56,104.56,104.56,104.56,104.5,104.5,104.5,104.56,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.35,104.35,104.35,104.35,106.098,106.098,106.098,106.098,105.951,105.951,105.951,105.962,105.951,105.951,105.962,105.951,105.951,105.951,105.951,105.951,105.92,105.92,105.92,105.92,107.519,107.519,107.519,107.519,107.558,107.558,107.558,107.545,107.445,107.432,107.432,107.432,107.399,107.399,107.399,107.399,107.531,107.531,107.509,107.509,107.509,110.593,110.651,110.651,110.647
"2003-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.44,101.52,101.52,101.85,102,101.69,101.67,101.63,103.19,103.24,103.24,103.24,103.24,103.33,103.33,103.33,103.33,103.2,103.2,103.2,103.2,103.16,103.16,103.16,103.2,103.1,103.1,103.1,103.11,103.16,103.16,103.16,103.14,102.77,102.77,102.77,102.77,102.76,102.76,102.76,102.76,102.77,102.77,102.77,102.77,104.254,104.254,104.254,104.254,104.108,104.108,104.108,104.119,104.111,104.111,104.119,104.111,104.153,104.153,104.153,104.153,104.119,104.119,104.119,104.119,105.96,105.96,105.973,105.973,105.89,105.89,105.89,105.939,105.961,106.009,106.009,106.009,105.912,105.916,105.916,105.922,105.862,105.862,105.946,105.946,105.946,108.623,108.582,108.582,108.592
"2003-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.68,101.89,102.53,102.58,102.05,101.81,101.86,103.5,103.39,103.39,103.39,103.39,103.8,103.8,103.8,103.8,103.67,103.67,103.67,103.67,103.88,103.88,103.88,103.7,103.49,103.49,103.49,103.48,103.45,103.45,103.45,103.44,103.04,103.04,103.04,103.04,103.05,103.05,103.05,103.05,103.02,103.02,103.02,103.02,104.421,104.421,104.421,104.421,104.303,104.303,104.303,104.268,104.306,104.306,104.268,104.306,104.257,104.257,104.257,104.257,104.314,104.314,104.314,104.314,105.782,105.782,105.756,105.756,105.772,105.772,105.772,105.756,105.793,105.777,105.777,105.777,105.818,105.822,105.822,105.828,105.806,105.806,105.774,105.774,105.774,108.429,108.456,108.456,108.452
"2003-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.88,103.88,104.07,103.31,103.5,103.34,104.83,104.91,104.91,104.91,104.91,105.36,105.36,105.36,105.36,105.29,105.29,105.29,105.29,105.18,105.18,105.18,105.28,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.59,105.29,105.29,105.29,105.29,105.28,105.28,105.28,105.28,105.29,105.29,105.29,105.29,106.675,106.675,106.675,106.675,106.576,106.576,106.576,106.588,106.568,106.568,106.588,106.568,106.577,106.577,106.577,106.577,106.576,106.576,106.576,106.576,108.232,108.232,108.245,108.245,108.293,108.293,108.293,108.264,108.278,108.249,108.249,108.249,108.339,108.342,108.342,108.324,108.302,108.302,108.27,108.27,108.27,111.17,111.143,111.143,111.139
"2003-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.64,102.25,101.48,101.55,101.7,103.07,103.91,103.91,103.91,103.91,104.73,104.73,104.73,104.73,104.69,104.69,104.69,104.69,104.64,104.64,104.64,104.67,104.68,104.68,104.68,104.68,104.66,104.66,104.66,104.68,104.35,104.35,104.35,104.35,104.35,104.35,104.35,104.35,104.38,104.38,104.38,104.38,105.861,105.861,105.861,105.861,105.805,105.805,105.805,105.817,105.808,105.808,105.817,105.808,105.805,105.805,105.805,105.805,105.783,105.783,105.783,105.783,107.425,107.425,107.425,107.425,107.444,107.444,107.444,107.441,107.367,107.364,107.364,107.364,107.33,107.321,107.321,107.327,107.429,107.429,107.41,107.41,107.41,110.346,110.387,110.387,110.385
"2004-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.38,101.28,101.44,101.71,103.18,103.45,103.45,103.45,103.45,103.87,103.87,103.87,103.87,103.77,103.77,103.77,103.77,103.86,103.86,103.86,103.92,103.72,103.72,103.72,103.72,103.81,103.81,103.81,103.79,103.35,103.35,103.35,103.35,103.31,103.31,103.31,103.31,103.34,103.34,103.34,103.33,104.527,104.527,104.527,104.527,104.457,104.457,104.457,104.469,104.46,104.46,104.472,104.46,104.502,104.502,104.502,104.502,104.468,104.468,104.468,104.468,106.154,106.154,106.161,106.161,106.104,106.104,106.104,106.136,106.159,106.192,106.192,106.192,106.116,106.103,106.103,106.116,106.073,106.073,106.131,106.131,106.131,108.905,108.868,108.868,108.882
"2004-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.13,101.66,102.03,103.48,103.66,103.66,103.66,103.66,103.86,103.86,103.86,103.86,104.07,104.07,104.07,104.07,104.3,104.3,104.3,104.13,104.11,104.11,104.11,104.09,104.01,104.01,104.01,104,103.56,103.56,103.56,103.56,103.58,103.58,103.58,103.58,103.52,103.52,103.52,103.53,104.784,104.784,104.784,104.784,104.687,104.687,104.687,104.652,104.69,104.69,104.655,104.69,104.641,104.641,104.641,104.641,104.698,104.698,104.698,104.698,106.42,106.42,106.401,106.401,106.416,106.416,106.416,106.409,106.422,106.416,106.416,106.416,106.452,106.465,106.465,106.465,106.447,106.447,106.427,106.427,106.427,109.086,109.09,109.09,109.104
"2004-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85,101.88,103.35,103.53,103.53,103.53,103.53,103.98,103.98,103.98,103.98,104.25,104.25,104.25,104.25,104.13,104.13,104.13,104.22,104.55,104.55,104.55,104.56,104.57,104.57,104.57,104.59,104.22,104.22,104.22,104.22,104.2,104.2,104.2,104.2,104.21,104.21,104.21,104.22,105.485,105.485,105.485,105.485,105.428,105.428,105.428,105.439,105.431,105.431,105.442,105.431,105.428,105.428,105.428,105.428,105.439,105.439,105.439,105.439,107.13,107.13,107.136,107.136,107.171,107.171,107.171,107.152,107.14,107.121,107.121,107.121,107.184,107.184,107.184,107.171,107.178,107.178,107.159,107.159,107.159,110.091,110.08,110.08,110.094
"2004-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.07,102.93,102.12,102.12,102.12,102.12,103.36,103.36,103.36,103.36,103.5,103.5,103.5,103.5,103.56,103.56,103.56,103.59,103.48,103.48,103.48,103.49,103.47,103.47,103.47,103.49,103.08,103.08,103.08,103.08,103.11,103.11,103.11,103.11,103.12,103.12,103.12,103.13,104.404,104.404,104.404,104.404,104.38,104.38,104.38,104.392,104.372,104.372,104.384,104.372,104.381,104.381,104.381,104.381,104.347,104.347,104.347,104.347,106.043,106.043,106.05,106.05,106.056,106.056,106.056,106.049,106.025,106.019,106.019,106.019,105.995,105.995,105.995,105.995,106.05,106.05,106.03,106.03,106.03,108.743,108.788,108.788,108.747
"2005-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.76,103.23,102.92,103.19,103.19,103.84,103.84,103.84,103.84,103.95,103.95,103.95,103.95,103.58,103.58,103.58,103.65,103.46,103.46,103.46,103.44,103.54,103.54,103.54,103.51,102.9,102.9,102.9,102.9,102.86,102.86,102.86,102.86,102.87,102.87,102.87,102.87,104.515,104.515,104.515,104.515,104.469,104.469,104.469,104.472,104.48,104.48,104.483,104.48,104.502,104.502,104.502,104.502,104.482,104.482,104.482,104.482,106.257,106.257,106.26,106.26,106.242,106.242,106.242,106.255,106.259,106.285,106.285,106.285,106.238,106.238,106.238,106.235,106.226,106.226,106.239,106.239,106.239,108.94,108.916,108.916,108.93
